uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1172117	|	1172116	|	Pararhagadochir trinitatis	|	species	|		|	
1172118	|	1172116	|	Pararhagadochir balteata	|	species	|		|	
1172119	|	1172116	|	Pararhagadochir christae	|	species	|		|	
1172120	|	1172116	|	Pararhagadochir bicingillata	|	species	|		|	
1172122	|	1172116	|	Pararhagadochir flavicollis	|	species	|		|	
1172123	|	1172116	|	Pararhagadochir tenuis	|	species	|		|	
1172124	|	1172116	|	Pararhagadochir trachelia	|	species	|		|	
1172125	|	1172116	|	Pararhagadochir schadei	|	species	|		|	
1172126	|	1172116	|	Pararhagadochir confusa	|	species	|		|	
1172127	|	1172116	|	Pararhagadochir birabeni	|	species	|		|	
1172129	|	1172085	|	Ambonembia	|	genus	|		|	
1172130	|	1172129	|	Ambonembia amazonica	|	species	|		|	
1172131	|	1172129	|	Ambonembia surinamensis	|	species	|		|	
1172132	|	1172129	|	Ambonembia incae	|	species	|		|	
1172133	|	1172129	|	Ambonembia adspersa	|	species	|		|	
1172135	|	1172085	|	Dolonembia	|	genus	|		|	
1172136	|	1172135	|	Dolonembia tapirapae	|	species	|		|	
1172137	|	1172085	|	Litosembia	|	genus	|		|	
1172138	|	1172137	|	Litosembia oligembioides	|	species	|		|	
1172139	|	1172085	|	Malacosembia	|	genus	|		|	
1172140	|	1172139	|	Malacosembia tucumana	|	species	|		|	
1172141	|	1172139	|	Malacosembia yungae	|	species	|		|	
1172142	|	1172085	|	Ochrembia	|	genus	|		|	
1172143	|	1172142	|	Ochrembia wagneri	|	species	|		|	
1172144	|	1172085	|	Biguembia	|	genus	|		|	
1172145	|	1172144	|	Biguembia obscura	|	species	|		|	
1172147	|	1172144	|	Biguembia cocum	|	species	|		|	
1172148	|	1172144	|	Biguembia copo	|	species	|		|	
1172149	|	1172085	|	Gibocercus	|	genus	|		|	
1172150	|	1172149	|	Gibocercus (Gibocercus)	|	subgenus	|		|	
1172151	|	1172150	|	Gibocercus (Gibocercus) chaco	|	species	|		|	
1172152	|	1172150	|	Gibocercus (Gibocercus) beni	|	species	|		|	
1172153	|	1172150	|	Gibocercus (Gibocercus) urucumi	|	species	|		|	
1172154	|	1172150	|	Gibocercus (Gibocercus) magnus	|	species	|		|	
1172155	|	1172150	|	Gibocercus (Gibocercus) peruvianus	|	species	|		|	
1172156	|	1172149	|	Gibocercus (Amazonembia)	|	subgenus	|		|	
1172157	|	1172156	|	Gibocercus (Amazonembia) nanai	|	species	|		|	
1172158	|	1172156	|	Gibocercus (Amazonembia) flavipes	|	species	|		|	
1172159	|	1172156	|	Gibocercus (Amazonembia) napoa	|	species	|		|	
1172160	|	1172156	|	Gibocercus (Amazonembia) sandrae	|	species	|		|	
1172161	|	1171736	|	Ptilocerembiidae	|	family	|		|	
1172162	|	1172161	|	Ptilocerembia	|	genus	|		|	
1172163	|	1172162	|	Ptilocerembia roepkei	|	species	|		|	
1172166	|	1171736	|	Teratembiidae	|	family	|		|	
1172167	|	1172166	|	Oligembia	|	genus	|		|	
1172168	|	1172167	|	Oligembia vetusta	|	species	|		|	
1172169	|	1172167	|	Oligembia arbol	|	species	|		|	
1172170	|	1172167	|	Oligembia capote	|	species	|		|	
1172171	|	1172167	|	Oligembia limon	|	species	|		|	
1172172	|	1172167	|	Oligembia mini	|	species	|		|	
1172173	|	1172167	|	Oligembia capensis	|	species	|		|	
1172174	|	1172167	|	Oligembia hubbardi	|	species	|		|	
1172175	|	1172167	|	Oligembia rossi	|	species	|		|	
1172176	|	1172167	|	Oligembia oligotomoides	|	species	|		|	
1172177	|	1172167	|	Oligembia brevicauda	|	species	|		|	
1172179	|	1172167	|	Oligembia versicolor	|	species	|		|	
1172180	|	1172167	|	Oligembia cristobalensis	|	species	|		|	
1172181	|	1172167	|	Oligembia intricata	|	species	|		|	
1172182	|	1172167	|	Oligembia buscki	|	species	|		|	
1172183	|	1172167	|	Oligembia peruviana	|	species	|		|	
1172184	|	1172167	|	Oligembia darlingtoni	|	species	|		|	
1172185	|	1172167	|	Oligembia bicolor	|	species	|		|	
1172186	|	1172167	|	Oligembia unicolor	|	species	|		|	
1172187	|	1172167	|	Oligembia melanura	|	species	|		|	
1172188	|	1172167	|	Oligembia armata	|	species	|		|	
1172189	|	1172167	|	Oligembia gigantea	|	species	|		|	
1172190	|	1172167	|	Oligembia nigrina	|	species	|		|	
1172191	|	1172167	|	Oligembia plaumanni	|	species	|		|	
1172192	|	1172167	|	Oligembia convergens	|	species	|		|	
1172193	|	1172167	|	Oligembia quadriceps	|	species	|		|	
1172194	|	1172167	|	Oligembia scalpta	|	species	|		|	
1172195	|	1172167	|	Oligembia mandibulata	|	species	|		|	
1172196	|	1172166	|	Diradius	|	genus	|		|	
1172198	|	1172196	|	Diradius nouges	|	species	|		|	
1172199	|	1172196	|	Diradius erba	|	species	|		|	
1172200	|	1172196	|	Diradius pusillus	|	species	|		|	
1172201	|	1172196	|	Diradius lobatus	|	species	|		|	
1172202	|	1172196	|	Diradius jalapae	|	species	|		|	
1172203	|	1172196	|	Diradius chiapae	|	species	|		|	
1172204	|	1172196	|	Diradius emarginatus	|	species	|		|	
1172205	|	1172196	|	Diradius pacificus	|	species	|		|	
1172206	|	1172196	|	Diradius uxpanapaensis	|	species	|		|	
1172207	|	1172196	|	Diradius diversilobus	|	species	|		|	
1172208	|	1172196	|	Diradius pallidus	|	species	|		|	
1172209	|	1172196	|	Diradius excisa	|	species	|		|	
