uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1199596	|	1199564	|	Pseudophasma flavipenne	|	species	|		|	
1199597	|	1199564	|	Pseudophasma flavipes	|	species	|		|	
1199598	|	1199564	|	Pseudophasma fulvum	|	species	|		|	
1199600	|	1199564	|	Pseudophasma illustre	|	species	|		|	
1199601	|	1199564	|	Pseudophasma inca	|	species	|		|	
1199602	|	1199564	|	Pseudophasma marmoratum	|	species	|		|	
1199603	|	1199564	|	Pseudophasma menius	|	species	|		|	
1199604	|	1199564	|	Pseudophasma missionum	|	species	|		|	
1199605	|	1199564	|	Pseudophasma perezii	|	species	|		|	
1199606	|	1199564	|	Pseudophasma phaeton	|	species	|		|	
1199607	|	1199564	|	Pseudophasma phthisicum	|	species	|		|	
1199608	|	1199564	|	Pseudophasma putidum	|	species	|		|	
1199609	|	1199564	|	Pseudophasma quitense	|	species	|		|	
1199610	|	1199564	|	Pseudophasma robustum	|	species	|		|	
1199611	|	1199564	|	Pseudophasma rufipes	|	species	|		|	
1199612	|	1199564	|	Pseudophasma unicolor	|	species	|		|	
1199613	|	1199564	|	Pseudophasma urazi	|	species	|		|	
1199614	|	1199564	|	Pseudophasma velutinum	|	species	|		|	
1199615	|	1199564	|	Pseudophasma amazonicum	|	species	|		|	
1199616	|	1199564	|	Pseudophasma colombianum	|	species	|		|	
1199617	|	1199564	|	Pseudophasma glaber	|	species	|		|	
1199618	|	1199564	|	Pseudophasma gracile	|	species	|		|	
1199619	|	1199564	|	Pseudophasma micropterum	|	species	|		|	
1199620	|	1199564	|	Pseudophasma lakini	|	species	|		|	
1199621	|	1199564	|	Pseudophasma septemtrionalis	|	species	|		|	
1199622	|	1199564	|	Pseudophasma surinamense	|	species	|		|	
1199623	|	1199564	|	Pseudophasma peruvianum	|	species	|		|	
1199624	|	1199556	|	Tithonophasma	|	genus	|		|	
1199625	|	1199624	|	Tithonophasma tithonus	|	species	|		|	
1199628	|	1199460	|	Nanhuaphasma	|	genus	|		|	
1199629	|	1199628	|	Nanhuaphasma hamicercum	|	species	|		|	
1199631	|	1199460	|	Conlephasma	|	genus	|		|	
1199632	|	1199631	|	Conlephasma enigma	|	species	|		|	
1199633	|	1199459	|	Stratocleinae	|	subfamily	|		|	
1199634	|	1199633	|	Stratocleini	|	tribe	|		|	
1199635	|	1199634	|	Euphasma	|	genus	|		|	
1199636	|	1199635	|	Euphasma salpingus	|	species	|		|	
1199638	|	1199635	|	Euphasma ornatum	|	species	|		|	
1199639	|	1199634	|	Agrostia	|	genus	|		|	
1199640	|	1199639	|	Agrostia ega	|	species	|		|	
1199641	|	1199639	|	Agrostia amoena	|	species	|		|	
1199642	|	1199639	|	Agrostia bipunctata	|	species	|		|	
1199643	|	1199634	|	Anisa	|	genus	|		|	
1199644	|	1199643	|	Anisa flavomaculatus	|	species	|		|	
