scientificName
Neornithes
Paleognathae
Neognathae
Neoaves
Struthioniformes
Struthionidae
Picus vittatus Vieillot, 1818
Picus xanthopygaeus (Gray, JE & Gray, GR, 1847)
Picus squamatus Vigors, 1831
Picus squamatus flavirostris (Menzbier, 1886)
Picus squamatus squamatus Vigors, 1831
Picus awokera Temminck, 1836
Picus awokera awokera Temminck, 1836
Picus awokera horii Taka-Tsukasa, 1918
Picus awokera takatsukasae Kuroda, 1921
Picus viridis Linnaeus, 1758
Picus viridis viridis Linnaeus, 1758
Picus viridis karelini von Brandt, JF, 1841
Picus viridis innominatus (Zarudny & Loudon, 1905)
Picus sharpei (Saunders, H, 1872)
Picus vaillantii (Malherbe, 1847)
Picus rabieri (Oustalet, 1898)
Picus erythropygius (Elliot, DG, 1865)
Picus erythropygius nigrigenis (Hume, 1874)
Picus erythropygius erythropygius (Elliot, DG, 1865)
Picus canus Gmelin, JF, 1788
Picus canus canus Gmelin, JF, 1788
Picus canus jessoensis Stejneger, 1886
Picus canus kogo (Bianchi, 1906)
Picus canus guerini (Malherbe, 1849)
Picus canus sobrinus Peters, JL, 1948
Picus canus tancolo (Gould, 1863)
Picus canus sordidior (Rippon, 1906)
Picus canus sanguiniceps Baker, ECS, 1926
Picus canus hessei Gyldenstolpe, 1916
Picus canus robinsoni (Ogilvie-Grant, 1906)
Picus canus dedemi (van Oort, 1911)
Dinopium Rafinesque, 1814
Dinopium rafflesii (Vigors, 1830)
Dinopium rafflesii rafflesii (Vigors, 1830)
Dinopium rafflesii dulitense Delacour, 1946
Dinopium shorii (Vigors, 1831)
Dinopium shorii shorii (Vigors, 1831)
Dinopium shorii anguste Ripley, 1950
Dinopium javanense (Ljungh, 1797)
Dinopium javanense malabaricum Whistler, 1934
Dinopium javanense intermedium (Blyth, 1845)
Dinopium javanense javanense (Ljungh, 1797)
Dinopium javanense exsul (Hartert, 1901)
Dinopium javanense borneonense (Dubois, AJC, 1897)
Dinopium everetti (Tweeddale, 1878)
Dinopium benghalense (Linnaeus, 1758)
Dinopium benghalense benghalense (Linnaeus, 1758)
Dinopium benghalense dilutum (Blyth, 1852)
Dinopium benghalense tehminae (Whistler & Kinnear, 1934)
Dinopium benghalense puncticolle (Malherbe, 1845)
Dinopium benghalense jaffnense (Whistler, 1944)
Dinopium psarodes (Lichtenstein, AAH, 1793)
Chrysocolaptes Blyth, 1843
Chrysocolaptes lucidus (Scopoli, 1786)
Chrysocolaptes lucidus rufopunctatus Hargitt, 1889
Chrysocolaptes lucidus montanus Ogilvie-Grant, 1905
Chrysocolaptes lucidus lucidus (Scopoli, 1786)
Chrysocolaptes haematribon (Wagler, 1827)
Chrysocolaptes xanthocephalus Walden & Layard, EL, 1872
Chrysocolaptes erythrocephalus Sharpe, 1877
Chrysocolaptes strictus (Horsfield, 1821)
Chrysocolaptes strictus strictus (Horsfield, 1821)
Chrysocolaptes strictus kangeanensis Hoogerwerf, 1963
Chrysocolaptes guttacristatus (Tickell, 1833)
Chrysocolaptes guttacristatus sultaneus (Hodgson, 1837)
Chrysocolaptes guttacristatus guttacristatus (Tickell, 1833)
Chrysocolaptes guttacristatus socialis Koelz, 1939
Chrysocolaptes guttacristatus indomalayicus Hesse, 1911
Chrysocolaptes guttacristatus andrewsi Amadon, 1943
Chrysocolaptes stricklandi (Layard, EL, 1854)
Chrysocolaptes festivus (Boddaert, 1783)
Chrysocolaptes festivus festivus (Boddaert, 1783)
Chrysocolaptes festivus tantus Ripley, 1946
Gecinulus Blyth, 1845
Gecinulus grantia (Horsfield, 1840)
Gecinulus grantia grantia (Horsfield, 1840)
Gecinulus grantia viridanus Slater, 1897
Gecinulus grantia indochinensis Delacour, 1927
Gecinulus viridis Blyth, 1862
Gecinulus viridis viridis Blyth, 1862
Gecinulus viridis robinsoni Kloss, 1918
Blythipicus Bonaparte, 1854
Blythipicus rubiginosus (Swainson, 1837)
Blythipicus pyrrhotis (Hodgson, 1837)
Blythipicus pyrrhotis pyrrhotis (Hodgson, 1837)
Blythipicus pyrrhotis sinensis (Rickett, 1897)
Blythipicus pyrrhotis annamensis Kinnear, 1926
Blythipicus pyrrhotis hainanus (Ogilvie-Grant, 1899)
Blythipicus pyrrhotis cameroni Robinson, 1928
Reinwardtipicus Bonaparte, 1854
Reinwardtipicus validus (Temminck, 1825)
Reinwardtipicus validus xanthopygius (Finsch, 1905)
Reinwardtipicus validus validus (Temminck, 1825)
Micropternus Blyth, 1845
Micropternus brachyurus (Vieillot, 1818)
Micropternus brachyurus jerdonii (Malherbe, 1849)
Micropternus brachyurus humei Kloss, 1918
Micropternus brachyurus phaioceps (Blyth, 1845)
Micropternus brachyurus annamensis Delacour & Jabouille, 1924
Micropternus brachyurus fokiensis (Swinhoe, 1863)
Micropternus brachyurus holroydi Swinhoe, 1870
Micropternus brachyurus williamsoni Kloss, 1918
Micropternus brachyurus badius (Raffles, 1822)
Micropternus brachyurus brachyurus (Vieillot, 1818)
Micropternus brachyurus badiosus (Bonaparte, 1850)
Meiglyptes Swainson, 1837
Meiglyptes tristis (Horsfield, 1821)
Meiglyptes tristis grammithorax (Malherbe, 1862)
Meiglyptes tristis tristis (Horsfield, 1821)
Meiglyptes jugularis (Blyth, 1845)
Meiglyptes tukki (Lesson, R, 1839)
Meiglyptes tukki tukki (Lesson, R, 1839)
Meiglyptes tukki pulonis Chasen & Kloss, 1929
Meiglyptes tukki percnerpes Oberholser, 1924
Meiglyptes tukki infuscatus Salvadori, 1887
Meiglyptes tukki batu Meyer de Schauensee & Ripley, 1940
Mulleripicus Bonaparte, 1854
Mulleripicus fulvus (Quoy & Gaimard, 1832)
Mulleripicus fulvus fulvus (Quoy & Gaimard, 1832)
Mulleripicus fulvus wallacei Tweeddale, 1877
Mulleripicus funebris (Valenciennes, 1826)
Mulleripicus funebris funebris (Valenciennes, 1826)
Mulleripicus funebris fuliginosus Tweeddale, 1877
Mulleripicus pulverulentus (Temminck, 1826)
Mulleripicus pulverulentus mohun Ripley, 1950
Mulleripicus pulverulentus harterti Hesse, 1911
Mulleripicus pulverulentus pulverulentus (Temminck, 1826)
Falconiformes
Falconidae
Daptrius Vieillot, 1816
Daptrius ater Vieillot, 1816
Ibycter Vieillot, 1816
Ibycter americanus (Boddaert, 1783)
Phalcoboenus d'Orbigny, 1834
Phalcoboenus carunculatus Des Murs, 1853
Phalcoboenus megalopterus (Meyen, 1834)
Phalcoboenus albogularis (Gould, 1837)
Phalcoboenus australis (Gmelin, JF, 1788)
Caracara Merrem, 1826
Caracara cheriway (Jacquin, 1784)
Caracara lutosa (Ridgway, 1876)
Caracara plancus (Miller, JF, 1777)
Milvago von Spix, 1824
Milvago chimachima (Vieillot, 1816)
Milvago chimachima cordata Bangs & Penard, TE, 1918
Milvago chimachima chimachima (Vieillot, 1816)
Milvago chimango (Vieillot, 1816)
Milvago chimango chimango (Vieillot, 1816)
Milvago chimango temucoensis Sclater, WL, 1918
Herpetotheres Vieillot, 1817
Herpetotheres cachinnans (Linnaeus, 1758)
Herpetotheres cachinnans cachinnans (Linnaeus, 1758)
Herpetotheres cachinnans fulvescens Chapman, 1915
Micrastur Gray, GR, 1841
Micrastur ruficollis (Vieillot, 1817)
Micrastur ruficollis guerilla Cassin, 1848
Micrastur ruficollis interstes Bangs, 1907
Micrastur ruficollis zonothorax (Cabanis, 1866)
Micrastur ruficollis concentricus (Lesson, R, 1830)
Micrastur ruficollis ruficollis (Vieillot, 1817)
Micrastur ruficollis olrogi Amadon, 1964
Micrastur plumbeus Sclater, WL, 1918
Micrastur gilvicollis (Vieillot, 1817)
Micrastur mintoni Whittaker, 2003
Micrastur mirandollei (Schlegel, 1862)
Micrastur semitorquatus (Vieillot, 1817)
Micrastur semitorquatus naso (Lesson, R, 1842)
Micrastur semitorquatus semitorquatus (Vieillot, 1817)
Micrastur buckleyi Swann, 1919
Spiziapteryx Kaup, 1852
Spiziapteryx circumcincta (Kaup, 1852)
Polihierax Kaup, 1847
Polihierax semitorquatus (Smith, A, 1836)
Polihierax semitorquatus castanonotus (Heuglin, 1860)
Polihierax semitorquatus semitorquatus (Smith, A, 1836)
Polihierax insignis Walden, 1872
Polihierax insignis insignis Walden, 1872
Polihierax insignis cinereiceps Baker, ECS, 1927
Polihierax insignis harmandi (Oustalet, 1876)
Microhierax Sharpe, 1874
Microhierax caerulescens (Linnaeus, 1758)
Microhierax caerulescens caerulescens (Linnaeus, 1758)
Microhierax caerulescens burmanicus Swann, 1920
Microhierax fringillarius (Drapiez, 1824)
Microhierax latifrons Sharpe, 1879
Microhierax erythrogenys (Vigors, 1831)
Microhierax erythrogenys erythrogenys (Vigors, 1831)
Microhierax erythrogenys meridionalis Ogilvie-Grant, 1897
Microhierax melanoleucos (Blyth, 1843)
Falco Linnaeus, 1758
Falco naumanni Fleischer, JG, 1818
Falco tinnunculus Linnaeus, 1758
Falco tinnunculus tinnunculus Linnaeus, 1758
Falco tinnunculus perpallidus (Clark, AH, 1907)
Falco tinnunculus interstinctus McClelland, 1840
Falco tinnunculus objurgatus (Baker, ECS, 1927)
Falco tinnunculus canariensis (Koenig, AF, 1890)
Falco tinnunculus dacotiae Hartert, 1913
Falco tinnunculus neglectus Schlegel, 1873
Falco tinnunculus alexandri Bourne, 1955
Falco tinnunculus rupicolaeformis (Brehm, CL, 1855)
Falco tinnunculus archeri Hartert & Neumann, 1932
Falco tinnunculus rufescens Swainson, 1837
Falco rupicolus Daudin, 1800
Falco newtoni (Gurney, 1863)
Falco newtoni newtoni (Gurney, 1863)
Falco newtoni aldabranus Grote, 1928
Falco punctatus Temminck, 1821
Falco duboisi Cowles, 1994
Falco araeus (Oberholser, 1917)
Falco moluccensis (Bonaparte, 1850)
Falco moluccensis moluccensis (Bonaparte, 1850)
Falco moluccensis microbalius (Oberholser, 1917)
Falco cenchroides Vigors & Horsfield, 1827
Falco cenchroides baru Rand, 1940
Falco cenchroides cenchroides Vigors & Horsfield, 1827
Falco sparverius Linnaeus, 1758
Falco sparverius sparverius Linnaeus, 1758
Falco sparverius paulus (Howe & King, L, 1902)
Falco sparverius peninsularis Mearns, 1892
Falco sparverius tropicalis (Griscom, 1930)
Falco sparverius nicaraguensis Howell, TR, 1965
Falco sparverius sparverioides Vigors, 1827
Falco sparverius dominicensis Gmelin, JF, 1788
Falco sparverius caribaearum Gmelin, JF, 1788
Falco sparverius brevipennis (von Berlepsch, 1892)
Falco sparverius isabellinus Swainson, 1838
Falco sparverius ochraceus (Cory, 1915)
Falco sparverius caucae (Chapman, 1915)
Falco sparverius aequatorialis Mearns, 1892
Falco sparverius peruvianus (Cory, 1915)
Falco sparverius cinnamominus Swainson, 1838
Falco sparverius fernandensis (Chapman, 1915)
Falco sparverius cearae (Cory, 1915)
Falco rupicoloides Smith, A, 1829
Falco rupicoloides fieldi (Elliot, DG, 1897)
Falco rupicoloides arthuri (Gurney, 1884)
Falco rupicoloides rupicoloides Smith, A, 1829
Falco alopex (Heuglin, 1861)
Falco ardosiaceus Vieillot, 1823
Falco dickinsoni Sclater, PL, 1864
Falco zoniventris Peters, W, 1854
Falco chicquera Daudin, 1800
Falco chicquera chicquera Daudin, 1800
Falco chicquera ruficollis Swainson, 1837
Falco chicquera horsbrughi Gunning & Roberts, 1911
Falco vespertinus Linnaeus, 1766
Falco amurensis Radde, 1863
Falco eleonorae Géné, 1839
Falco concolor Temminck, 1825
Falco femoralis Temminck, 1822
Falco femoralis septentrionalis Todd, 1916
Falco femoralis femoralis Temminck, 1822
Falco femoralis pichinchae Chapman, 1925
Falco columbarius Linnaeus, 1758
Falco columbarius subaesalon Brehm, CL, 1827
Falco columbarius aesalon Tunstall, 1771
Falco columbarius insignis (Clark, AH, 1907)
Falco columbarius pacificus (Stegmann, 1929)
Falco columbarius pallidus (Sushkin, 1900)
Falco columbarius lymani Bangs, 1913
Falco columbarius columbarius Linnaeus, 1758
Falco columbarius suckleyi Ridgway, 1874
Falco columbarius richardsonii Ridgway, 1871
Falco rufigularis Daudin, 1800
Falco rufigularis petoensis Chubb, C, 1918
Falco rufigularis rufigularis Daudin, 1800
Falco rufigularis ophryophanes (Salvadori, 1895)
Falco deiroleucus Temminck, 1825
Falco subbuteo Linnaeus, 1758
Falco subbuteo subbuteo Linnaeus, 1758
Falco subbuteo streichi Hartert & Neumann, 1907
Falco cuvierii Smith, A, 1830
Falco severus Horsfield, 1821
Falco severus severus Horsfield, 1821
Falco severus papuanus Meyer, AB & Wiglesworth, 1893
Falco longipennis Swainson, 1838
Falco longipennis hanieli Hellmayr, 1914
Falco longipennis longipennis Swainson, 1838
Falco longipennis murchisonianus Mathews, 1912
Falco novaeseelandiae Gmelin, JF, 1788
Falco berigora Vigors & Horsfield, 1827
Falco berigora novaeguineae (Meyer, AB, 1894)
Falco berigora berigora Vigors & Horsfield, 1827
Falco hypoleucos Gould, 1841
Falco subniger Gray, GR, 1843
Falco biarmicus Temminck, 1825
Falco biarmicus feldeggii Schlegel, 1843
Falco biarmicus erlangeri Kleinschmidt, O, 1901
Falco biarmicus tanypterus Schlegel, 1843
Falco biarmicus abyssinicus Neumann, 1904
Falco biarmicus biarmicus Temminck, 1825
Falco jugger Gray, JE, 1834
Falco cherrug Gray, JE, 1834
Falco cherrug cherrug Gray, JE, 1834
Falco cherrug coatsi Dementiev, 1945
Falco cherrug hendersoni Hume, 1871
Falco cherrug milvipes Jerdon, 1871
Falco rusticolus Linnaeus, 1758
Falco mexicanus Schlegel, 1850
Falco peregrinus Tunstall, 1771
Falco peregrinus tundrius White, CM, 1968
Falco peregrinus pealei Ridgway, 1874
Falco peregrinus anatum Bonaparte, 1838
Falco peregrinus cassini Sharpe, 1873
Falco peregrinus peregrinus Tunstall, 1771
Falco peregrinus calidus Latham, 1790
Falco peregrinus japonensis Gmelin, JF, 1788
Falco peregrinus brookei Sharpe, 1873
Falco peregrinus peregrinator Sundevall, 1837
Falco peregrinus furuitii Momiyama, 1927
Falco peregrinus madens Ripley & Watson, 1963
Falco peregrinus minor Bonaparte, 1850
Falco peregrinus radama Hartlaub, 1861
Falco peregrinus ernesti Sharpe, 1894
Falco peregrinus macropus Swainson, 1838
Falco peregrinus nesiotes Mayr, 1941
Falco pelegrinoides Temminck, 1829
Falco pelegrinoides babylonicus Sclater, PL, 1861
Falco pelegrinoides pelegrinoides Temminck, 1829
Falco fasciinucha Reichenow & Neumann, 1895
Psittaciformes
Strigopidae
Strigops Gray, GR, 1845
Strigops habroptila Gray, GR, 1845
Nestor Lesson, R, 1830
Nestor notabilis Gould, 1856
Nestor meridionalis (Gmelin, JF, 1788)
Nestor meridionalis septentrionalis Lorenz von Liburnau, L, 1896
Nestor meridionalis meridionalis (Gmelin, JF, 1788)
Nestor productus (Gould, 1836)
Cacatuidae
Nymphicus Wagler, 1832
Nymphicus hollandicus (Kerr, 1792)
Calyptorhynchus Desmarest, 1826
Calyptorhynchus banksii (Latham, 1790)
Calyptorhynchus banksii macrorhynchus Gould, 1843
Calyptorhynchus banksii banksii (Latham, 1790)
Calyptorhynchus banksii graptogyne Schodde, Saunders, DA & Homberger, 1989
Calyptorhynchus banksii samueli Mathews, 1917
Calyptorhynchus banksii naso Gould, 1837
Calyptorhynchus lathami (Temminck, 1807)
Calyptorhynchus lathami erebus Schodde & Mason, IJ, 1993
Calyptorhynchus lathami lathami (Temminck, 1807)
Calyptorhynchus lathami halmaturinus Mathews, 1912
Calyptorhynchus funereus (Shaw, 1794)
Calyptorhynchus funereus funereus (Shaw, 1794)
Calyptorhynchus funereus whiteae Mathews, 1912
Calyptorhynchus funereus xanthanotus Gould, 1838
Calyptorhynchus baudinii Lear, 1832
Calyptorhynchus latirostris Carnaby, 1948
Probosciger Kuhl, 1820
Probosciger aterrimus (Gmelin, JF, 1788)
Probosciger aterrimus stenolophus (van Oort, 1911)
Probosciger aterrimus goliath (Kuhl, 1820)
Probosciger aterrimus aterrimus (Gmelin, JF, 1788)
Probosciger aterrimus macgillivrayi (Mathews, 1912)
Callocephalon Lesson, R, 1837
Callocephalon fimbriatum (Grant, J, 1803)
Eolophus Bonaparte, 1854
Eolophus roseicapilla (Vieillot, 1817)
Eolophus roseicapilla albiceps Schodde, 1989
Eolophus roseicapilla kuhli (Mathews, 1912)
Eolophus roseicapilla roseicapilla (Vieillot, 1817)
Lophochroa Bonaparte, 1857
Lophochroa leadbeateri (Vigors, 1831)
Lophochroa leadbeateri mollis (Mathews, 1912)
Lophochroa leadbeateri leadbeateri (Vigors, 1831)
Cacatua Vieillot, 1817
Cacatua tenuirostris (Kuhl, 1820)
Cacatua pastinator (Gould, 1841)
Cacatua pastinator pastinator (Gould, 1841)
Cacatua pastinator derbyi (Mathews, 1916)
Cacatua sanguinea Gould, 1843
Cacatua sanguinea transfreta Mees, 1982
Cacatua sanguinea sanguinea Gould, 1843
Cacatua sanguinea westralensis (Mathews, 1917)
Cacatua sanguinea gymnopis Sclater, PL, 1871
Cacatua sanguinea normantoni (Mathews, 1917)
Cacatua goffiniana Roselaar & Michels, 2004
Cacatua ducorpsii Pucheran, 1853
Cacatua haematuropygia (Statius Müller, PL, 1776)
Cacatua galerita (Latham, 1790)
Cacatua galerita triton Temminck, 1849
Cacatua galerita eleonora Finsch, 1863
Cacatua galerita fitzroyi (Mathews, 1912)
Cacatua galerita galerita (Latham, 1790)
Cacatua ophthalmica Sclater, PL, 1864
Cacatua sulphurea (Gmelin, JF, 1788)
Cacatua sulphurea sulphurea (Gmelin, JF, 1788)
Cacatua sulphurea abbotti (Oberholser, 1917)
Cacatua sulphurea parvula (Bonaparte, 1850)
Cacatua sulphurea citrinocristata (Fraser, 1844)
Cacatua moluccensis (Gmelin, JF, 1788)
Cacatua alba (Statius Müller, PL, 1776)
Psittacidae
Psittacus Linnaeus, 1758
Psittacus erithacus Linnaeus, 1758
Psittacus timneh Fraser, 1844
Psittacus timneh timneh Fraser, 1844
Psittacus timneh princeps Alexander, 1909
Poicephalus Swainson, 1837
Poicephalus gulielmi (Jardine, 1849)
Poicephalus gulielmi fantiensis Neumann, 1908
Poicephalus gulielmi gulielmi (Jardine, 1849)
Poicephalus gulielmi massaicus Fischer, GA & Reichenow, 1884
Poicephalus flavifrons (Rüppell, 1842)
Poicephalus fuscicollis (Kuhl, 1820)
Poicephalus fuscicollis fuscicollis (Kuhl, 1820)
Poicephalus fuscicollis suahelicus Reichenow, 1898
Poicephalus robustus (Gmelin, JF, 1788)
Poicephalus meyeri (Cretzschmar, 1827)
Poicephalus meyeri meyeri (Cretzschmar, 1827)
Poicephalus meyeri saturatus Sharpe, 1901
Poicephalus meyeri matschiei Neumann, 1898
Poicephalus meyeri reichenowi Neumann, 1898
Poicephalus meyeri damarensis Neumann, 1898
Poicephalus meyeri transvaalensis Neumann, 1899
Poicephalus rueppellii (Gray, GR, 1849)
Poicephalus cryptoxanthus (Peters, W, 1854)
Poicephalus cryptoxanthus tanganyikae Bowen, 1930
Poicephalus cryptoxanthus cryptoxanthus (Peters, W, 1854)
Poicephalus crassus (Sharpe, 1884)
Poicephalus senegalus (Linnaeus, 1766)
Poicephalus senegalus senegalus (Linnaeus, 1766)
Poicephalus senegalus versteri Finsch, 1863
Poicephalus rufiventris (Rüppell, 1842)
Poicephalus rufiventris pallidus van Someren, 1922
Poicephalus rufiventris rufiventris (Rüppell, 1842)
Touit Gray, GR, 1855
Touit batavicus (Boddaert, 1783)
Touit huetii (Temminck, 1830)
Touit costaricensis (Cory, 1913)
Touit dilectissimus (Sclater, PL & Salvin, 1871)
Touit purpuratus (Gmelin, JF, 1788)
Touit purpuratus purpuratus (Gmelin, JF, 1788)
Touit purpuratus viridiceps Chapman, 1929
Touit melanonotus (zu Wied-Neuwied, 1820)
Touit surdus (Kuhl, 1820)
Touit stictopterus (Sclater, PL, 1862)
Psilopsiagon Ridgway, 1912
Psilopsiagon aymara (d'Orbigny, 1839)
Psilopsiagon aurifrons (Lesson, R, 1831)
Psilopsiagon aurifrons robertsi Carriker, 1933
Psilopsiagon aurifrons aurifrons (Lesson, R, 1831)
Psilopsiagon aurifrons margaritae (Berlioz & Dorst, 1956)
Psilopsiagon aurifrons rubrirostris (Burmeister, 1860)
Bolborhynchus Bonaparte, 1857
Bolborhynchus lineola (Cassin, 1853)
Bolborhynchus lineola lineola (Cassin, 1853)
Bolborhynchus lineola tigrinus (Souancé, 1856)
Bolborhynchus ferrugineifrons (Lawrence, 1880)
Bolborhynchus orbygnesius (Souancé, 1856)
Nannopsittaca Ridgway, 1912
Nannopsittaca panychlora (Salvin & Godman, 1883)
Nannopsittaca dachilleae O'Neill, Munn & Franke, 1991
Myiopsitta Bonaparte, 1854
Myiopsitta monachus (Boddaert, 1783)
Myiopsitta monachus cotorra (Vieillot, 1818)
Myiopsitta monachus monachus (Boddaert, 1783)
Myiopsitta monachus calita (Jardine & Selby, 1830)
Myiopsitta luchsi (Finsch, 1868)
Brotogeris Vigors, 1825
Brotogeris sanctithomae (Statius Müller, PL, 1776)
Brotogeris sanctithomae sanctithomae (Statius Müller, PL, 1776)
Brotogeris sanctithomae takatsukasae Neumann, 1931
Brotogeris tirica (Gmelin, JF, 1788)
Brotogeris versicolurus (Statius Müller, PL, 1776)
Brotogeris chiriri (Vieillot, 1818)
Brotogeris chiriri chiriri (Vieillot, 1818)
Brotogeris chiriri behni Neumann, 1931
Brotogeris pyrrhoptera (Latham, 1801)
Brotogeris jugularis (Statius Müller, PL, 1776)
Brotogeris jugularis jugularis (Statius Müller, PL, 1776)
Brotogeris jugularis exsul Todd, 1917
Brotogeris cyanoptera (Pelzeln, 1870)
Brotogeris cyanoptera cyanoptera (Pelzeln, 1870)
Brotogeris cyanoptera gustavi von Berlepsch, 1889
Brotogeris cyanoptera beniensis Gyldenstolpe, 1941
Brotogeris chrysoptera (Linnaeus, 1766)
Brotogeris chrysoptera chrysoptera (Linnaeus, 1766)
