vernacularName	language	taxonID
White-bellied Emerald	en	930436b300610b95f09408b8f7e0f208
Azure-crowned Hummingbird	en	ad393ed1177645dc27f21c52b710eb27
Violet-crowned Hummingbird	en	7d40149b0409306626900d58695d8eee
Green-fronted Hummingbird	en	1097af5b20d70a1caa4171451747880e
Cinnamon-sided Hummingbird	en	979e69350ebfbbf1162a537f540a09e5
Glittering-throated Emerald	en	c05ac1100d02281c927dda300e449338
Sapphire-spangled Emerald	en	3131524c075a1085fade1ee556a3e20f
Blue-chested Hummingbird	en	a7b8868722773aa18ed99438898be303
Charming Hummingbird	en	219a9ccc1802449410b4f648beb51881
Purple-chested Hummingbird	en	d866cf5e0a11ad48492d5511f1c61b99
Mangrove Hummingbird	en	6a2163a7d16e53ab2caec1290c13e276
Honduran Emerald	en	90fb68eea51c49dfc1ae49e146b78b6d
Steely-vented Hummingbird	en	fb75a5729dfb0b9c292f6157e868657d
Indigo-capped Hummingbird	en	e57d19ece6421c6478cea9a23411d296
Snowy-bellied Hummingbird	en	a0e3016bf2b4b51459cb5f254a5b9f39
Blue-tailed Hummingbird	en	feb31ba1cec0e0336926f0edfdf64357
Berylline Hummingbird	en	541a6b4380af82984b9cad770f35e71b
Green-bellied Hummingbird	en	c47d42106e3de98ed6d45af6ac906bb2
Copper-rumped Hummingbird	en	ef39e27e19acb115afd0c3efef53b7c8
Snowcap	en	6ce9bfc6b192bb53e9b40412ed668684
Santa Marta Blossomcrown	en	70ee2f3b3e2ec6bfff3c2bfb29615e68
Tolima Blossomcrown	en	43a2525fff9aca9c68c495d9e8ae5c25
White-vented Plumeleteer	en	7ca64787f487c33009eb45e48c411e23
Bronze-tailed Plumeleteer	en	e1ed8270753803f1ea8887486504a6a0
Blue-throated Mountaingem	en	a6f14b7664c83b17c45451332bf75890
Amethyst-throated Mountaingem	en	ed28797de5aaa3c7fd356a3bbee38284
Green-throated Mountaingem	en	aebfe357c84b1ed6198c599f24800283
Green-breasted Mountaingem	en	d474ebae62aa9ed8eabbbe062c36b344
White-bellied Mountaingem	en	cccfdc45cfbae512c0e1e38117f4e66a
Purple-throated Mountaingem	en	24b480b23317fb8fe649eadda7fa1b16
White-throated Mountaingem	en	2ef8f276f2d6c958464b87d2fe1c2bf3
Grey-tailed Mountaingem	en	d195d717b9bb41a588c3a27486ad3372
Xantus's Hummingbird	en	d2dd24ca2e4ec1ef1da24850ed97f201
White-eared Hummingbird	en	04bb1ba9ec96256108c7995e10942a2f
Garnet-throated Hummingbird	en	32efa897cdb468d19b9e00172f563af8
Speckled Hummingbird	en	97118290d10527d2d417b9bb39698cbf
Ecuadorian Piedtail	en	b0face4da7199bdcc4907b2fbce5df7d
Peruvian Piedtail	en	7b5af6d84da764dde9ca7b39bb72fca5
Brazilian Ruby	en	c5a39937a0cb31a70512f2882e0819c4
Velvet-browed Brilliant	en	2a8c45f6b4f3ce110deb54edf8ce8526
Pink-throated Brilliant	en	1e1b0b5719fa68452ddcacf6c0df7292
Rufous-webbed Brilliant	en	e4252cdd02eec166fcd33b40eb8ec630
Black-throated Brilliant	en	9debc010e39d3482bf6d276dbdb88993
Gould's Jewelfront	en	eadbe44f8226c9951ad91b67c4f34fd9
Fawn-breasted Brilliant	en	7c7ca7069af8bb6ec08ea1d9f6c62683
Green-crowned Brilliant	en	da2bacb4b60351e150a1af3398ace95c
Empress Brilliant	en	179fff44d184217713417bb05d2e1591
Violet-fronted Brilliant	en	e9ee8d947f3aaa112187c3c4c30a095d
Rivoli's Hummingbird	en	f0b6f3297ad7afcc701e24bbf2ada53e
Admirable Hummingbird	en	75e729bc358c44db2df746194b731485
Scissor-tailed Hummingbird	en	dff88a5801c3c8490fa31123071d0cd6
Violet-chested Hummingbird	en	fbc3ba74baa62d46be2f056607570945
White-tailed Hillstar	en	f6a40d2fd5566b115764ba24d50e330e
Buff-tailed Coronet	en	d1998d101e32f4673aca6ac322b56430
Chestnut-breasted Coronet	en	9a3a75ce8c5a9916342e501ec54e5c9c
Velvet-purple Coronet	en	6de690ad9ed0e4e4b426d00c38fd0d40
Shining Sunbeam	en	02572277d76af47c6ec37d2c6589840f
Purple-backed Sunbeam	en	955637b3acd292aa654657d12df50c39
White-tufted Sunbeam	en	55ee2dc020838615069d9a12d0a68ace
Black-hooded Sunbeam	en	4ee502993b88f959f84d48e8bafa0432
Ecuadorian Hillstar	en	7d8942ba5c439b8a70f9b4f88f6633bc
Andean Hillstar	en	4df879f31507adb23add2158d97c65b3
White-sided Hillstar	en	779db7c9ab1cab6afc0f91f455c6bf00
Black-breasted Hillstar	en	9f086b2c686477ca1dfa7db1731c520e
Wedge-tailed Hillstar	en	fd1622083bf5800b02508809f5ea477b
Mountain Velvetbreast	en	5ceabb578f49154db5d6d932c8f68f25
Bronzy Inca	en	9317719449dd958cc413fc23a81e24fb
Brown Inca	en	ef2e1fefd1a5e4b8268d85eaf57bd77e
Black Inca	en	a482da6057feadf1b720435654fdfab5
Collared Inca	en	ae68c2078f535549b2520f45c6fc9af1
White-tailed Starfrontlet	en	7a97807cb38fff187d14fe571584f1dc
Golden-bellied Starfrontlet	en	1126c1d3d1c10122dc58a54aceb1c496
Dusky Starfrontlet	en	f1ad8cf904d971c81a08ac87bafd4168
Blue-throated Starfrontlet	en	7e6d75fcd24f1d8c5dfeaf8d5bfac005
Buff-winged Starfrontlet	en	c5997923456208ed2979bcba64a27379
Violet-throated Starfrontlet	en	a99fd050802cbce79afccd1edbc6b9e6
Rainbow Starfrontlet	en	023c2b7bd3653be4de581ab257a7ab46
Sword-billed Hummingbird	en	35a68fdf5e3d5b247cf207c8f279dbcd
Great Sapphirewing	en	36164e223510d8d3a2737c0f04e81af3
Giant Hummingbird	en	4c08d876c86802e4bbebace92510e079
Green-backed Firecrown	en	fea42d5494a6a17ebd8f15921e4bed23
Juan Fernandez Firecrown	en	bc68291d99071eb16546515b81acbdc6
Orange-throated Sunangel	en	02d6eee3c1852b8be87039993514616d
Amethyst-throated Sunangel	en	c157af8416f815ea8cce8acf892d0ed1
Longuemare's Sunangel	en	575478ad7e7151be46aa648bec89d8ae
Merida Sunangel	en	39eac17234486261293a206b015b7462
Gorgeted Sunangel	en	4459fcd2a3d4eba78e49691867cc5ba8
Tourmaline Sunangel	en	06d8ca01194fb788fed212bcf1c40430
Flame-throated Sunangel	en	a7b00ab0362a695c7377a16d4c69a07a
Purple-throated Sunangel	en	5fbd423590c23454c96f1e3c495f0d85
Bogota Sunangel	en	776a1755e8d93eb2e13103e2787ba4b1
Royal Sunangel	en	1d3b3c19077c9beb3cd7f5f01c3c90e0
Black-breasted Puffleg	en	31c541ab3507708627de89898d2cb12b
Gorgeted Puffleg	en	808d120fcbc014b69eadb337ca6e74e1
Glowing Puffleg	en	e0247491b40599183f76386cb1c79314
Black-thighed Puffleg	en	0ee24b4cdf20ba261506ff1a14b67a97
Turquoise-throated Puffleg	en	f971c42f46bedbb08adcd65355a9352c
Coppery-bellied Puffleg	en	acd77ff3d62c57d1510f503556fb122c
Sapphire-vented Puffleg	en	c78c7e2cab12a6420559019bd73e6a57
Golden-breasted Puffleg	en	e675c5a4aacb2e4e1c24dd86bb32f77e
Blue-capped Puffleg	en	ef98f0ecd9cba359b1f4636231e5f139
Colorful Puffleg	en	4ecf9f9d87a9bd47b26527962beaf8dc
Emerald-bellied Puffleg	en	cf85abce7656a3cff8f127ea3cb97576
Greenish Puffleg	en	91f932e6af2faf6831d9e0db54a02aa8
Buff-thighed Puffleg	en	5d4194327f872a351e752f5bc5cf0e61
Hoary Puffleg	en	1bf89033803f8ef438acc1acfec002e7
Purple-bibbed Whitetip	en	5eded3172d4e3415a96a748ebd104bdf
Rufous-vented Whitetip	en	10112eb711d6c1068129703ff9581a1c
Booted Racket-tail	en	5adf0daf25f33aed5d3231cc950f1b88
Black-tailed Trainbearer	en	cb46843a3fa8bce40f6868554d0d185a
Green-tailed Trainbearer	en	2f6b5bbf679ed12278b11ebefb50ff7b
Red-tailed Comet	en	2952e003ae9389efc32c3bdd9f7d84c0
Bronze-tailed Comet	en	c87308071470ba5eadb38474e070dca0
Black-backed Thornbill	en	bc7b786849012c48a73894ff0c0964c5
Purple-backed Thornbill	en	d10f93301ea5c9f86be5d15c546c7fa1
Bearded Mountaineer	en	24a939866c3847b9d3ff46b5efefcb3a
Green-bearded Helmetcrest	en	c460407a6445b9f218d134638ee54497
Blue-bearded Helmetcrest	en	cb85e047383d16c2460611012de21b77
White-bearded Helmetcrest	en	b942e64e51f97b7cad5a1bbb4d9027db
Buffy Helmetcrest	en	98e2507fda09695792c417b28855d4ac
Tyrian Metaltail	en	d12794d892a114e659fee9b603139ffa
Perija Metaltail	en	64dc7b2049b7e51a6d28a9d1b4378206
Viridian Metaltail	en	194c51dc5c6f36e354a3f3e87e017119
Violet-throated Metaltail	en	9ad0e8281acebf7eecdd3348d1ca07e3
Neblina Metaltail	en	767e157126f8be2f0ed4fe8b03bacdc9
Coppery Metaltail	en	b442b73a84cd9c787aaf234041e8d608
Fiery-throated Metaltail	en	e1ee2338d3b9245e012152c260d05bab
Scaled Metaltail	en	1ab7b5f13ad9ac76e0ed1d67389295d8
Black Metaltail	en	561121940c250fd4f1ea4dfb46a92767
Rufous-capped Thornbill	en	fa1122db9d1ed51db232e1995ebe4d40
Olivaceous Thornbill	en	1f0a2b49e9a1d6fab048cad8188ac242
Blue-mantled Thornbill	en	07eea528eb729ecc62196ca91d05dad0
Bronze-tailed Thornbill	en	53d1b57e736613a0791042d29365a214
Rainbow-bearded Thornbill	en	02ecaf48d83c12431a27207532cd097b
Mountain Avocetbill	en	be26defc96f28eaacfa1cee5c7fe5c28
Grey-bellied Comet	en	6d0c6e441e78191edd4187717adb2971
Long-tailed Sylph	en	496055f364343910940e58f3ffd3f048
Venezuelan Sylph	en	9a623b3f2cb1716cd17232dff93adeeb
Violet-tailed Sylph	en	9826bbc819494908e80845db306593ae
Hyacinth Visorbearer	en	3d0137c3a81ea7cc7c349cbef9642cb7
Hooded Visorbearer	en	046c37bade8b5b1f01012e541ac64d58
Geoffroy's Wedgebill	en	6b108774eb58373d0716cf1d3f56fc38
White-throated Wedgebill	en	6e4b7e4b36ac5a3277133d6b301bc48f
Purple-crowned Fairy	en	9f42d734f2e89051fcb3260730beb1d1
Black-eared Fairy	en	b0bc0cb012877a8f4df4bf6b1d72bc9a
Horned Sungem	en	484c287d234361c7e546676a7df36dba
Marvelous Spatuletail	en	587d39698cd0f08025c4eb14e06a501b
Plain-capped Starthroat	en	a527d2b83e3fe700a63f4543fb662627
Long-billed Starthroat	en	18380e6fd2028bab4c9793de54e429c9
Stripe-breasted Starthroat	en	288acd127623819c6af0fe0b6ab5282b
Blue-tufted Starthroat	en	e33a7310de84463d8c16e36b3432c9da
Oasis Hummingbird	en	ea5662f584f885798c9ab7cd919052f1
Peruvian Sheartail	en	e96d541aaac453f8dc16d15f5bb14810
Sparkling-tailed Woodstar	en	6583385b25cabc00c5839905c2c82d86
Slender Sheartail	en	0132c03851e65ee5451344bb47af6756
Mexican Sheartail	en	98efdf7d3fe1f64bd6267240861fffae
Amethyst Woodstar	en	9f138d02dc2db2def42b75251425cdf2
Bahama Woodstar	en	d1a93360b40383653d0f53160135aa0f
Inagua Woodstar	en	8b10f673e112cbc0969045adc93b19f9
Magenta-throated Woodstar	en	09566478e993527b6c55a4b90b780953
Purple-throated Woodstar	en	2505040926c7cd47d9d015dac8c54758
Slender-tailed Woodstar	en	ef3b92f7757b49c2aebc292e1bf5de64
Lucifer Sheartail	en	3df9360ba9b58ba4e4e7ad4ae4545f0d
Beautiful Sheartail	en	e999de09f641b8b3d95c96467cc73c64
Vervain Hummingbird	en	aa0ff601e4b9062dcc9dbee93ac055c5
Bee Hummingbird	en	b0077280231840870ca3f1d28888b9b3
Ruby-throated Hummingbird	en	15b35fd49f8aa3efa96f143f318bca49
Black-chinned Hummingbird	en	55776f7bd46a2a3ffeac33f8393d8f48
Anna's Hummingbird	en	6f2811c9543173c9e93cb9a9dc3d2f24
Costa's Hummingbird	en	aa80a95bdd83886d3a7e3c058c9ac274
Bumblebee Hummingbird	en	fdf818a033a68a1b6ccf973d322d932a
Wine-throated Hummingbird	en	f6521c1c2fe94db8b4a4814125ea1e8d
Purple-collared Woodstar	en	c637a1b3e4b512e8e922e1fb95bdd9f4
Chilean Woodstar	en	f101d933452331b29f3fd15d5ee75566
Short-tailed Woodstar	en	20119a463b58b8bd475bf4dde0b50c0e
White-bellied Woodstar	en	4da51bdf7c2cc893202d92d1e7945f52
Little Woodstar	en	8bd0a857450497938bec1d20a9bb3978
Gorgeted Woodstar	en	35a103a14605734304adef0581a1285d
Santa Marta Woodstar	en	bc9a8e0eed041ea78cdb4371298de5a0
Esmeraldas Woodstar	en	84a3841c6ca5ef17c87f41062219bf40
Rufous-shafted Woodstar	en	80241e50f88e0448702b9f0d97cd4630
Broad-tailed Hummingbird	en	e08163d3f26ee99ffab407bb80b44d0e
Rufous Hummingbird	en	1d8108ded24609dfc3e2749150f03f5c
Allen's Hummingbird	en	9ecae00ab05596bfe43e168272b0f103
Volcano Hummingbird	en	81092803171bb7319e3e31161fd3cb9b
Glow-throated Hummingbird	en	8d14e90b2fc4c23daeab3980b26cd970
Scintillant Hummingbird	en	7c0fccc3e0d4ac4388c4ae534e9aa3d1
Calliope Hummingbird	en	fa2d65f75a760500bfd0e63b9d9d1fae
Mousebirds	en	cc8c8638af6f291badec3c695139c8dc
Speckled Mousebird	en	e962f6b769d7f1ca9304ed3de2ba4b89
White-headed Mousebird	en	4567c89f3da38be553f32832709b9de0
Red-backed Mousebird	en	c16e07b8303668fd607bd34bba3c11f3
White-backed Mousebird	en	ad38b1ef9a450915db8f8f67b1817b11
Blue-naped Mousebird	en	82f2b119abd62c48b6d1a7f8aef82978
Red-faced Mousebird	en	5b986fcc6c27b6fcc36ce3614d824e4e
Trogons	en	cf48dedec97c860a40f4e5d339347963
Eared Quetzal	en	ce790bb212d181ef292d027f538d217f
Pavonine Quetzal	en	9b7e295268c5418569751039052838a9
Golden-headed Quetzal	en	4bb0cf9a4ae0c193b6d58fb655cfe023
White-tipped Quetzal	en	dd27129802d38f5c711b13f5050c88e2
Resplendent Quetzal	en	28637b7f49ce05b327fe350fae11def0
Crested Quetzal	en	748a79fe5b2bfe65409c6cf2a8bb4abe
Cuban Trogon	en	13dc16c5e45977c68bb974b1637ca628
Hispaniolan Trogon	en	5eaf6cb9a832690c7dd3e565534f9b4f
Lattice-tailed Trogon	en	9cbcf0685be1f0a9ffbb3897c0dd76cf
Slaty-tailed Trogon	en	a34b6a6513d7c9167db8e7d22bb4f16c
Choco Trogon	en	f22125dedea69e075ce568bbf029976a
Ecuadorian Trogon	en	39014ffd1c8993e262ee17af9407800f
Black-tailed Trogon	en	3ffa6af36d9eb89585bc48699ac37b75
Black-headed Trogon	en	2becb2125b78db1bf556fa3cba32064e
Citreoline Trogon	en	1175dac50ea1ba0691bf4c8ad5667812
White-tailed Trogon	en	a6e32070522a3ed3a5a950acc059995b
Baird's Trogon	en	9c7f3d520f0d8a0542ee9490f04c1641
Green-backed Trogon	en	91b49178c55ecdd6c1425539f53cfb3c
Gartered Trogon	en	eb3f87528ad550470cf4631c329abe9c
Amazonian Trogon	en	3349ffdedce2812113ec9f500f4b3969
Guianan Trogon	en	0ff1a88d2d1dfa3633e2e31f633d015f
Blue-crowned Trogon	en	f2c9478df29536bbd4ea9ef8d5f90c8b
Surucua Trogon	en	fbbc133d1088a847553cf23f8d6bad6e
Black-throated Trogon	en	9db09c401892eb99fd2b2b082207c34d
Elegant Trogon	en	a0b3b7358249e590385a8b9db24a734b
Mountain Trogon	en	cea0343ea89a0fb75f51bb204ce44d71
Collared Trogon	en	e422b37aae239a7123206449aaa191f7
Masked Trogon	en	03d79a6b33ec4290278c4a03bca873cd
Narina Trogon	en	6d462f308b5abad7e92be0a642e71fb5
Bare-cheeked Trogon	en	a2257d5011044469b6585d2687a6015a
Bar-tailed Trogon	en	88942b554fd2aa37b4d3571dcafadabe
Javan Trogon	en	34ae3fc8a55b23095b3052062a792a49
Sumatran Trogon	en	02d56fa32f58c77d763f675c9918f48c
Malabar Trogon	en	ce62c3a3b1b8346872ab2cf6e03a2da9
Red-naped Trogon	en	2a8b2e745c92f0f536c6a5c582435b82
Diard's Trogon	en	4f87bd175e9f60788118eaba83f09207
Philippine Trogon	en	ceb81892bedc60703a622386b4c4046c
Whitehead's Trogon	en	4a3e6ec42833bf0aede15876f4b3a0a4
Cinnamon-rumped Trogon	en	586a3dee9c63e288f41b53be5b575373
Scarlet-rumped Trogon	en	96f2d9637602d0090b56ed5b0a34fc56
Orange-breasted Trogon	en	c0f5bbd24c68ed91b4fd025e39e94aa4
Red-headed Trogon	en	350eabb02301b0f6718e45312831f79b
Ward's Trogon	en	18e785d229215d7bb2387e2d92fea4a8
Cuckoo Roller	en	0281bfacdcfb8210e3ada63c6b09bd77
Cuckoo Roller	en	89a3a44c2192c0c561e7ace4ea988b8c
Rollers	en	04f107f20ea6542c950f822f410fecd4
Purple Roller	en	7ff7575052dbc5ac929f308b079888f4
Indian Roller	en	e01737d00f7797f5401243b849e6f36d
Purple-winged Roller	en	7a077482014262e29a3f8e3815dc5c4d
Racket-tailed Roller	en	682873cb9751c978151c845f0cd08f8f
Lilac-breasted Roller	en	286cdc011bf6f48eeebc8a69326f5b69
Abyssinian Roller	en	121d41979da9ee3339014e60f0e9e93b
European Roller	en	c481ff050fe80e89d31e91fd4b3592f6
Blue-bellied Roller	en	6b75e9e10d489ce3210323a3e71d3260
Blue-throated Roller	en	bc7c9915dc2f0d16ded1147c619766fb
Broad-billed Roller	en	462f8f7ac079fac8d0d1d930cc4b431c
Oriental Dollarbird	en	8dffb2861bb5b5ddd224308fc36a987a
Azure Dollarbird	en	8d790477cbf8471d7d6429e84f7da8e9
Ground Rollers	en	57b1334d17dea024c829f7296482dd1e
Short-legged Ground Roller	en	8235f44d1c4019b4b8bd85a274565115
Scaly Ground Roller	en	f8e117619071593d818df4d0f7ed2afe
Pitta-like Ground Roller	en	549adfd44249d5ca6bac880176f240d3
Rufous-headed Ground Roller	en	25179a9fbccb39824e04d82709595415
Long-tailed Ground Roller	en	13d4d05e82452208963c4db908459f01
Kingfishers	en	6ad9389dde0e20dc0676ab0a7df50393
Green-backed Kingfisher	en	dd46614170f094adb64766cdb78c8e9f
Scaly-breasted Kingfisher	en	3d1e03d47dde8c0f089e235e6c918b2c
Moustached Kingfisher	en	23434214ac085750df58b8676993c283
Spotted Wood Kingfisher	en	a48ff03186a934acc528a0d91d2f06af
Hombron's Kingfisher	en	1733cd268ad33e5bc8b985bce6b14b1d
Rufous-collared Kingfisher	en	d06bfc087324540e1459beb02bc949a2
Hook-billed Kingfisher	en	918e2512a354968f4ccbc2314e7d29eb
Banded Kingfisher	en	62d32ff96854a8b02f53f66a13b528c7
Common Paradise Kingfisher	en	1323c5d0f6d0a31424045fb8bc214da8
Kofiau Paradise Kingfisher	en	da2d1bbb814b0b81f3861b137e14812a
Biak Paradise Kingfisher	en	1526268bc38536c42f9e2c6959fd5732
Numfor Paradise Kingfisher	en	8ee5607bf64e02e1c9f58279ae4f34a3
Little Paradise Kingfisher	en	5f8e996df37755d4de210112961982ba
Buff-breasted Paradise Kingfisher	en	6199d2112d27cde32f2435ea5858656b
Black-capped Paradise Kingfisher	en	4e34a57acc1117abe990286d05b4afe9
Red-breasted Paradise Kingfisher	en	65c4e1f384d676b0312311a2daf5470a
Brown-headed Paradise Kingfisher	en	15d07218ba970c2ff0c7b68c91802571
Lilac Kingfisher	en	1ba5b3cc429053bad4e568bb1e38f8fc
Shovel-billed Kookaburra	en	3a8e367642d48e288d82587bd14377be
Laughing Kookaburra	en	32c19efd1a01ee0075d9e4f8c4133cfd
Blue-winged Kookaburra	en	af0ca9d2fbfe011b200192c0acfae70a
Spangled Kookaburra	en	6c24c537b2d700a92c31056ea7fb6c35
Rufous-bellied Kookaburra	en	9e64ed901e3c164fb27a793d105190db
Glittering Kingfisher	en	d28967ff863d5eed8c6c0cf4d05eadcb
Stork-billed Kingfisher	en	121dbede7a88e3410be29e0ac1757fb0
Great-billed Kingfisher	en	b01954ef90f5131e156a7fc817d504ad
Brown-winged Kingfisher	en	cc2f151ecff4543e803a8cae9eae9893
Ruddy Kingfisher	en	798ab3f7d48dfc5fc2f0cc93566359e5
White-throated Kingfisher	en	a950faa6b13a28cf3ef143458a8fbaa7
Javan Kingfisher	en	c132885b82921de17ad41a0a27164eaf
Chocolate-backed Kingfisher	en	b12afbbc778663fb9ae8a708afc16851
Black-capped Kingfisher	en	21efd200f9bb229d566ea04444c297f8
Grey-headed Kingfisher	en	55cbfdc0c887c7b2ce15a56f1356d249
Brown-hooded Kingfisher	en	7657eb64db1eafebecde93443e6bc82a
Striped Kingfisher	en	088ad9e57a1089d57d2096379bae7ebc
Blue-breasted Kingfisher	en	aff573eb678774dfbbbcc175d58d93f3
Woodland Kingfisher	en	383eab38df0b771cafb31cb904d5e675
Mangrove Kingfisher	en	90743dc75a582cf8ab6d35f0842aea24
Blue-black Kingfisher	en	0798b86cc45ec244754cea4c85e2eb04
Winchell's Kingfisher	en	ffc3ddbab660448e0cbc06e9f69939c3
Blue-and-white Kingfisher	en	eeaf62ba77e7b3f2341e1c3dc8cf4e06
Lazuli Kingfisher	en	a09d8cdab1b81d882003b40c2bc2c0ba
Forest Kingfisher	en	39b9ddb16d20a8932d6c3e7afb8ed3ad
White-mantled Kingfisher	en	4f125e71a011c28e8449c229505f6b4f
Ultramarine Kingfisher	en	049eadda136ce73d67fb87247ad509eb
Vanuatu Kingfisher	en	644074acea8d91c2c567eb92a5c0e552
Sombre Kingfisher	en	10cf691b618f4d1ac0ca7a2c8a63a632
Collared Kingfisher	en	5979a41d9be8043d91fccb5457ad9cc4
Torresian Kingfisher	en	d176aa64f053053572478aa47188ed28
Islet Kingfisher	en	c0d31b29a670e0cc408e232a443dda8f
Mariana Kingfisher	en	14ae1cec65854ba703c92e9b8c440983
Melanesian Kingfisher	en	4746d7aa621140271642550e61a1b87f
Pacific Kingfisher	en	3e205aabc3b1a88613fb0dc35d48d80b
Talaud Kingfisher	en	bb024592a548e7209e3ca5e00760019d
Guam Kingfisher	en	381499fba400f2cb537f7b7bcf076569
Rusty-capped Kingfisher	en	1daf7c7b57f9d79cbf76742c5799a3a4
Pohnpei Kingfisher	en	1bf9de9b9c627c387aede164f8ea444e
Beach Kingfisher	en	c6bf28726c7990fed7d1cac09a0694d9
Sacred Kingfisher	en	dbdd931f6c1948a1cae86555bcaffe95
Flat-billed Kingfisher	en	1f28a2fc0f664c911c563403793114bc
Cinnamon-banded Kingfisher	en	ce3d81f540eeab4faba9a34b6388b062
Chattering Kingfisher	en	8e81c3405e4cd1f99f9ed9e744e5acc3
Mewing Kingfisher	en	f91283d6c129755948060b440fa36f3b
Society Kingfisher	en	b767120784cb5a9de447568c97562738
Mangareva Kingfisher	en	99994aa50661731f129663077a06453a
Niau Kingfisher	en	1bbf3f657628ad1cff6848315eaeaf9d
Marquesan Kingfisher	en	51e69ef3daafa145418ee4a7117b117d
Red-backed Kingfisher	en	b98f65703351bf015e17bcb96006956f
Yellow-billed Kingfisher	en	ca39a463c55b6cdb1b006943dd60c145
Mountain Kingfisher	en	4cf067344ae8af1af570163ffa03c5d5
African Dwarf Kingfisher	en	39b8a93999976e788c69eda79d08a8a0
African Pygmy Kingfisher	en	d5a10621f71e9d3345b3d70a0b774160
Madagascan Pygmy Kingfisher	en	4fa0960439d8b875e9d11b743d96999a
White-bellied Kingfisher	en	0178903e67f44b8fb9a722c9df720cb8
Malachite Kingfisher	en	185f43c39cfab2f97bec9d6d826f530c
Malagasy Kingfisher	en	16ef959949d4ea725ed173d8c445f640
Cerulean Kingfisher	en	373393fef9fbeebd94043557dcbf57f4
Blue-banded Kingfisher	en	4206712868bc8215961cf62a7f390914
Shining-blue Kingfisher	en	3fe95c3a740db54f64c7b0016c1f44e7
Blue-eared Kingfisher	en	9e9393e5304aa915b98d69a7269df12b
Common Kingfisher	en	354b626e5a0f926b5560cfaf8a973a00
Half-collared Kingfisher	en	d89fe6dbba718c9f4f75f79c1424031a
Blyth's Kingfisher	en	15d915730265d45d3da2ec02b9bad80e
Oriental Dwarf Kingfisher	en	2a679193114dc07d35a26b47ab9d6f03
Philippine Dwarf Kingfisher	en	99dd325e6187dfa6f4b310176060d8e7
Sulawesi Dwarf Kingfisher	en	b79be23cc6229f943d2eb881a9048068
Moluccan Dwarf Kingfisher	en	7b3fba8e870f7c4fdc4efbca81478296
Dimorphic Dwarf Kingfisher	en	731fcd79ed64b4ed10e0c41f3f8c2474
Sula Dwarf Kingfisher	en	ed97263ccf64a4ee7fb022173a00b845
Buru Dwarf Kingfisher	en	7f6e9a161914cc72aa9291691f1b1a18
Papuan Dwarf Kingfisher	en	9712769d4ef4603297ee03f9b449533d
Manus Dwarf Kingfisher	en	155cdc3633b8412626ae7ffb96784b57
New Ireland Dwarf Kingfisher	en	56b74043c431bbd28037c9cfc4de5e7a
New Britain Dwarf Kingfisher	en	31be6edcf402c0874c1cc3f117e0590c
North Solomons Dwarf Kingfisher	en	7fdf444d3697e6cf20d4b67999d92839
New Georgia Dwarf Kingfisher	en	7acefd7fabb926099e6d3aef0c4e63c5
Malaita Dwarf Kingfisher	en	31565c9911e3bf3ad43d7949223a9a4b
Guadalcanal Dwarf Kingfisher	en	798b2393a6c0d30e3f2f78a81dc04b03
Makira Dwarf Kingfisher	en	6c8e4f384ac17ad00b097c60e4d4bfb7
Indigo-banded Kingfisher	en	40bd79cb5efd8efffa397d0d7d517907
Southern Silvery Kingfisher	en	e0f30a4657ccdf3fad85016c856accae
Northern Silvery Kingfisher	en	bf73e83678339709e4f50d30e0a9db1d
Azure Kingfisher	en	d9e5bfd2dbc69fcb10dc1a7b85b32d46
Bismarck Kingfisher	en	1d202cf62a3c1ee02654a4cb7f74cfd1
Little Kingfisher	en	c042dc3fa4456913d143de82d3b236c9
American Pygmy Kingfisher	en	e5827ab74224e8871f13cd45cdc93ab6
Green-and-rufous Kingfisher	en	10ee69e59a2b6bd3560b7ad2c308d175
Green Kingfisher	en	6aff43d94c2f225b9da438260596b1d4
Amazon Kingfisher	en	36cffbbd8cca4374070f9600370bc51c
Crested Kingfisher	en	a5db2dc85f5ffb29163fb6dda26ad089
Giant Kingfisher	en	f85bd4cb44cdb004853997c1b87fc7d5
Ringed Kingfisher	en	2caf399fe3c8f5ad4688e17b27a7e59c
Belted Kingfisher	en	86c99bb79a56eeb7b3ed0f51f23f780c
Pied Kingfisher	en	068a680b00b49fd87c62d4319d11fda7
Todies	en	869bb80a25ea4c6495b05f642ab4433a
Cuban Tody	en	a4af8d126059263f39845573c9ae44be
Broad-billed Tody	en	04cdb4ed261d963d9fa37859451fad1b
Narrow-billed Tody	en	c8c6249d4e19a9c594b5657a4c723513
Jamaican Tody	en	953f82d714294929c32b4df246072685
Puerto Rican Tody	en	5d417941404ed9f0c8b5e0ec9aa61fb0
Motmots	en	3126dcc657b950c1222d039a45e8af67
Tody Motmot	en	880c5a3371d21a28b8247aa0468a55ed
Blue-throated Motmot	en	1039464b71467a1df54f02764afbd0fc
Russet-crowned Motmot	en	b5ccd9b5fae36334c150e3cfc9eb34e0
Blue-capped Motmot	en	38d3f2ca2950684cf5113032e5cdca81
Lesson's Motmot	en	a94513ba7a9ac10df3e93dd5e4112343
Whooping Motmot	en	b646c354315432b35ab34937f802b654
Trinidad Motmot	en	f74f6983830a420edeefc83f92bac6a1
Amazonian Motmot	en	9fc805bdddc185261ad49e7015edc4eb
Andean Motmot	en	909a93cd51f1c1d7abaa4f269886ba02
