id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1207982	1207982	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481479	1207982	1207980	Cholula bicolor	Distant, W.L. 1882. Insecta. Rhynchota. Hemiptera-Heteroptera. Vol. I. Biol. cent.-amer. London (v)-xx,	Animalia	species	Distant, 1882	ICZN	valid			2016-11-29T15:53:00
1207983	1207983	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481478	1207983	1207980	Cholula discoloria	Distant, W.L. 1882. Insecta. Rhynchota. Hemiptera-Heteroptera. Vol. I. Biol. cent.-amer. London (v)-xx,	Animalia	species	Distant, 1882	ICZN	valid			2016-11-29T15:53:00
1207984	1207984	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481477	1207984	1207980	Cholula triguttata	Scudder, S.H. 1890. The tertiary insects of North America. Rept. U.S. Geol. Surv. Terr.	Animalia	species	Scudder, 1890	ICZN	valid			2016-08-23T13:42:00
1207985	1207985	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489828	1207985	1207954	Trinithignus	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Animalia	genus	Scudder, 1962	ICZN	valid			2016-11-08T15:20:00
1207986	1207986	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489831	1207986	1207985	Trinithignus brevirostris	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:20:00
1207987	1207987	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489816	1207987	1207954	Hyginus	Stal, C. 1859. Hemiptera species novas descriptsit. Konglika Svenska Fregattens Eugenies resa omkring jorden. III. Hemiptera species novas descriptsit. Konglika Svenska Fregattens Eugenies resa omkring jorden. III (Zoologi, Insekter) 219-298	Animalia	genus	Stal, 1859	ICZN	valid			2016-11-10T06:46:00
1207988	1207988	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489822	1207988	1207987	Hyginus kinbergi	Stal, C. 1859. Hemiptera species novas descriptsit. Konglika Svenska Fregattens Eugenies resa omkring jorden. III. Hemiptera species novas descriptsit. Konglika Svenska Fregattens Eugenies resa omkring jorden. III (Zoologi, Insekter) 219-298	Animalia	species	(Stal, 1859)	ICZN	valid			2016-11-10T06:46:00
1207989	1207989	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489827	1207988	1207987	Hyginus consputus	Stal, C. 1870. Hemiptera insularun Philippinarum-bidrag till Philippinska oarnes Hemiptera-fauna. Öfversigt Vetenskaps-Akademiens Förhandlingar (Ofvers. VetenskAkad. Forh., Stockh.)	Animalia	species	Stal, 1870	ICZN	junior synonym			2016-11-08T15:20:00
1207990	1207990	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489826	1207988	1207987	Hyginus semperi	Stal, C. 1870. Hemiptera insularun Philippinarum-bidrag till Philippinska oarnes Hemiptera-fauna. Öfversigt Vetenskaps-Akademiens Förhandlingar (Ofvers. VetenskAkad. Forh., Stockh.)	Animalia	species	Stal, 1870	ICZN	junior synonym			2016-11-08T15:20:00
1207991	1207991	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489821	1207991	1207987	Hyginus auricomus	Bergroth, E. 1894. Rhynchota orientalia. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	species	Bergroth, 1894	ICZN	valid			2016-11-08T15:20:00
1207992	1207992	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489820	1207992	1207987	Hyginus guinensis	Scudder, G.G.E. 1959. A new species of Heterogastrinae from North-west Africa (Hemiptera:Lygaeidae). Proc. R. ent. Soc. Lond. (B):	Animalia	species	Scudder, 1959	ICZN	valid			2016-11-08T15:20:00
1207993	1207993	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489818	1207993	1207987	Hyginus divisus	Walker, F. 1872. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. London:	Animalia	species	(Walker, 1872)	ICZN	valid			2016-11-08T15:20:00
1207994	1207994	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489817	1207994	1207987	Hyginus africanus	Schouteden, H. 1957. Contributions a l'etude de la faune entomologique du Ruanda-Urundi (Mission P. Basilewsky 1953) CXXV. Heteroptera Lygaeidae, Pyrrocoridae et Berytidae. Ann. Mus. Congo belge.	Animalia	species	Schouteden, 1957	ICZN	valid			2016-11-08T15:20:00
1207995	1207995	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489791	1207995	1208023	Nerthus taivanicus	Bergroth, E. 1914. H. Sauter's Formosa-Ausbeute; Hemiptera Heteroptera I. Ent. Mitt.	Animalia	species	(Bergroth, 1914)	ICZN	valid			2016-11-10T06:46:00
1208005	1208005	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489804	1208005	1207954	Platyplax	Fieber. 1860.	Animalia	genus	Fieber, 1860	ICZN	valid			2016-11-08T15:20:00
1208006	1208006	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489812	1208006	1208005	Platyplax salviae	Schilling. 1829. Hemiptera Heteroptera Silesiae systematice disposuit Schilling. Beitr. Ent.	Animalia	species	(Schilling, 1829)	ICZN	valid			2016-11-08T15:20:00
1208007	1208007	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489815	1208006	1208005	Heterogaster waltlii	Kolenati, F.A. 1845. Meletemata entomologica. Fascicle II. Hemiptera Caucasi Tessaratomidae monographice dispositae. Imperialis Academiae Scientiarum, Petropoli 72 pp 2pl	Animalia	species	Kolenati, 1845	ICZN	junior synonym			2016-11-08T15:20:00
1208008	1208008	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489808	1208008	1216656	Platyplax inermis inermis	Rambur. 1839. Faune entomologique de l'Andalousie Tome II. Faune entomologique de l'Andalousie Tome II. Paris: Arthus Bertrand, Libraire. pp.	Animalia	subspecies	(Rambur, 1839)	ICZN	valid			2016-11-08T15:20:00
1208009	1208009	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489806	1208009	1216656	Platyplax inermis meridionalis	Pic. 1910. Quelques captures d'Hemipteres Heteropteres en France & en Algerie. Bull. Soc. ent. Fr.	Animalia	subspecies	Pic, 1910	ICZN	valid			2016-11-08T15:20:00
1208010	1208010	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489811	1208010	1208005	Platyplax fuscatus	Costa, A. 1888. Notizie ed osservazioni sulla geofauna Sarda memoria seconde. Atti Accad. Sci. fis. mat. Napoli.	Animalia	species	Costa, 1888	ICZN	invalid	nudum		2016-11-08T15:20:00
1208012	1208012	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489793	1208012	1207954	Sadoletus	Distant, W.L. 1904. Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). London: Taylor & Francis pp.	Animalia	genus	Distant, 1904	ICZN	valid			2016-11-08T15:20:00
1208013	1208013	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489803	1208013	1208012	Sadoletus montanellus	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Animalia	species	Bergroth, 1918	ICZN	valid			2016-11-08T15:20:00
1208014	1208014	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489802	1208014	1208012	Sadoletus pallescens	Distant, W.L. 1909. Rhynchotal notes. XLVII. Ann. Mag. Nat. Hist.	Animalia	species	Distant, 1909	ICZN	valid			2016-11-08T15:20:00
1208015	1208015	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489801	1208015	1208012	Sadoletus valdezi	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Animalia	species	Bergroth, 1918	ICZN	valid			2016-11-08T15:20:00
1208016	1208016	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489800	1208016	1208012	Sadoletus izzardi	Hidaka, T. 1959. Studies on the Lygaeidae XIII. New or little known Lygaeidae from Japan (Heteroptera). Kontyu	Animalia	species	Hidaka, 1959	ICZN	valid			2016-11-08T15:20:00
1208017	1208017	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489799	1208017	1208012	Sadoletus vulvatus	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Animalia	species	Bergroth, 1918	ICZN	valid			2016-11-08T15:20:00
1208018	1208018	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489798	1208018	1208012	Sadoletus montivagus	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Animalia	species	Bergroth, 1918	ICZN	valid			2016-11-08T15:20:00
1208019	1208019	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489797	1208019	1208012	Sadoletus voluptarius	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Animalia	species	Bergroth, 1918	ICZN	valid			2016-11-08T15:20:00
1208020	1208020	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489796	1208020	1208012	Sadoletus bakeri	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Animalia	species	Bergroth, 1918	ICZN	valid			2016-11-08T15:20:00
1208021	1208021	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489795	1208021	1208012	Sadoletus validus	Distant, W.L. 1904. Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). London: Taylor & Francis pp.	Animalia	species	Distant, 1904	ICZN	valid			2016-11-08T15:20:00
1208022	1208022	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489794	1208022	1208012	Sadoletus corvus	Distant, W.L. 1908. Rhynchota Malayana Part I. Rec. Indian Mus.	Animalia	species	Distant, 1908	ICZN	valid			2016-11-08T15:20:00
1208023	1208023	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489788	1208023	1207954	Nerthus	Distant, W.L. 1909. Rhynchotal notes. XLVII. Ann. Mag. Nat. Hist.	Animalia	genus	Distant, 1909	ICZN	valid			2016-11-08T15:20:00
1208024	1208024	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489790	1208024	1208023	Nerthus dudgeoni	Distant, W.L. 1909. Rhynchotal notes. XLVII. Ann. Mag. Nat. Hist.	Animalia	species	Distant, 1909	ICZN	valid			2016-11-08T15:20:00
1208025	1208025	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489789	1208025	1208023	Nerthus kempi	Paiva. 1919. Rhynchota from the Garo Hills Assam. Rec. Indian Mus.	Animalia	species	Paiva, 1919	ICZN	valid			2016-11-08T15:20:00
1208026	1208026	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489774	1208026	1207954	Parathyginus	Scudder, G.G.E. 1957. New genera and species of Heterogastrinae (Hemiptera, Lygaeidae) with a revision of the genus Dinomachus. Opusc. Ent.	Animalia	genus	Scudder, 1957	ICZN	valid			2016-11-08T15:20:00
1208027	1208027	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489786	1208027	1208026	Parathyginus doddi	Distant, W.L. 1918. Contributions to a further knowledge of the Rhynchotal family Lygaeidae. Ann. Mag. Nat. Hist.	Animalia	species	(Distant, 1918)	ICZN	valid			2016-11-08T15:20:00
1208028	1208028	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489784	1208028	1208026	Parathyginus kurandae	Distant, W.L. 1918. Contributions to a further knowledge of the Rhynchotal family Lygaeidae. Ann. Mag. Nat. Hist.	Animalia	species	(Distant, 1918)	ICZN	valid			2016-11-08T15:20:00
1208029	1208029	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489782	1208029	1208026	Parathyginus annulicornis	Horvath, G. 1908. Colobathristinae & Heterogastrine novae in Museo Nationali Hungarico. Ann. hist.-nat. Mus. hung.	Animalia	species	(Horvath, 1908)	ICZN	valid			2016-11-14T11:36:00
1208030	1208030	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489779	1208030	1208026	Parathyginus signifer	Walker, F. 1872. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. London:	Animalia	species	(Walker, 1872)	ICZN	valid			2016-11-08T15:20:00
1208031	1208031	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489777	1208031	1208026	Parathyginus lugens	Horvath, G. 1908. Colobathristinae & Heterogastrine novae in Museo Nationali Hungarico. Ann. hist.-nat. Mus. hung.	Animalia	species	(Horvath, 1908)	ICZN	valid			2016-11-14T11:36:00
1208032	1208032	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489775	1208032	1208026	Parathyginus comis	Horvath, G. 1908. Colobathristinae & Heterogastrine novae in Museo Nationali Hungarico. Ann. hist.-nat. Mus. hung.	Animalia	species	(Horvath, 1908)	ICZN	valid			2016-11-14T11:36:00
1208033	1208033	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489724	1208033	1207954	Heterogaster	Schilling. 1829. Hemiptera Heteroptera Silesiae systematice disposuit Schilling. Beitr. Ent.	Animalia	genus	Schilling, 1829	ICZN	valid			2016-11-18T07:57:00
1208034	1208034	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:485464	1208034	1211919	Pylorgus semicruciatus	Motschulsky, V. 1863. Essai d'un catalogue des insectes de l'ile Ceylan. Bull. Soc. Nat. Moscou	Animalia	species	(Motschulsky, 1863)	ICZN	valid			2016-11-08T15:20:00
1208035	1208035	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489766	1208035	1208033	Heterogaster urticae	Fabricius, J.C. 1775. Systema entomologiae, sistens insectorum classes, ordines, genera, species, adjectis synonymis, locis, descriptionibus, observationibus. Systema entomologiae. Flensburgi et Lipsiae: Korte xxvii + 832 pp.	Animalia	species	Fabricius, 1775	ICZN	valid			2016-11-17T11:17:00
1208036	1208036	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489773	1208035	1208033	Heterogaster notatipes	Walker, F. 1872. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. London:	Animalia	species	Walker, 1872	ICZN	junior synonym			2016-11-08T15:20:00
1208037	1208037	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489764	1208037	1208033	Heterogaster canariensis	Lindberg, H. 1960. Supplementum Hemipterorum Insularum Canariensium. Societas Scietiarum Fennica Commentationes Biologicae (Comment. biol., Helsingf.)	Animalia	species	Lindberg, 1960	ICZN	valid			2016-11-08T15:20:00
1208038	1208038	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489763	1208038	1208033	Heterogaster parens	Jakovlev. 1902.	Animalia	species	Jakovlev, 1902	ICZN	valid			2016-11-08T15:20:00
1208039	1208039	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489762	1208039	1208033	Heterogaster cymoides	Walker, F. 1872. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. Catalogue of the specimens of Hemiptera Heteroptera in the collection of the British Museum. London:	Animalia	species	Walker, 1872	ICZN	valid			2016-11-08T15:20:00
1208040	1208040	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489761	1208040	1208033	Heterogaster flavicostus	Barber, H.G. 1939. A new species of Heterogaster from the southern part of the United States (Hemiptera: Lygaeidae). Proc. ent. Soc. Wash.	Animalia	species	Barber, 1939	ICZN	valid			2016-11-18T07:58:00
1208042	1208042	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489736	1208042	1216657	Heterogaster cathariae cathariae	Geoffroy. 1785. In: Fourcroy, Entomologia Parisiensis I. In: Fourcroy, Entomologia Parisiensis I. Paris pp.	Animalia	subspecies	Geoffroy, 1785	ICZN	valid			2016-11-08T15:20:00
1208043	1208043	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489735	1208043	1216657	Heterogaster cathariae bicolor	Kolenati, F.A. 1845. Meletemata entomologica. Fascicle II. Hemiptera Caucasi Tessaratomidae monographice dispositae. Imperialis Academiae Scientiarum, Petropoli 72 pp 2pl	Animalia	subspecies	Kolenati, 1845	ICZN	valid			2016-11-08T15:20:00
1208045	1208045	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489732	1208045	1216657	Heterogaster cathariae cinnamomeus	Horvath, G. 1882. Ueber einige Lygaeiden. Wien. ent. Ztg	Animalia	subspecies	Horvath, 1882	ICZN	valid			2016-11-08T15:20:00
1208046	1208046	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489740	1208042	1216657	Phygas nepetae	Fieber, F.X. 1837. Beitrage zur Kenntniss der Schnabelkerfen IV. Familie Lygaeodea. Beitr. ges. Natur- u. Heilwissenschaft	Animalia	species	Fieber, 1837	ICZN	junior synonym			2016-11-08T15:20:00
1208047	1208047	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489739	1208042	1216657	Heterogaster rufescens	Herrich-Schaeffer, G.H.W. 1835. Nomenclator entomologicus--Verzeichniss der Europaishen Insecten: zur erleichterung des Tausch-verkehrs mit Preisen versehen. I. Lepidoptera & Hemiptera. Nomenclator entomologicus--Verzeichniss der Europaishen Insecten: zur erleichterung des Tausch-verkehrs mit Preisen versehen. I. Lepidoptera & Hemiptera. Regensburg: Friedrich Pustet.	Animalia	species	Herrich-Schaeffer, 1835	ICZN	junior synonym			2016-11-08T15:20:00
1208048	1208048	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489757	1208048	1208033	Heterogaster artemisiae	Schilling. 1829. Hemiptera Heteroptera Silesiae systematice disposuit Schilling. Beitr. Ent.	Animalia	species	Schilling, 1829	ICZN	valid			2016-11-08T15:20:00
1208049	1208049	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489760	1208048	1208033	Heterogaster coronillae	Kolenati, F.A. 1845. Meletemata entomologica. Fascicle II. Hemiptera Caucasi Tessaratomidae monographice dispositae. Imperialis Academiae Scientiarum, Petropoli 72 pp 2pl	Animalia	species	Kolenati, 1845	ICZN	junior synonym			2016-11-08T15:20:00
1208050	1208050	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489755	1208050	1208033	Heterogaster behrensii	Uhler, P.R. 1876. List of Hemiptera of the region west of the Mississippi River, including those collected during the Hayden explorations of 1873. Bull. U. S. geol. geog. Surv. Terr. 1:269-361	Animalia	species	(Uhler, 1876)	ICZN	valid			2016-11-18T07:58:00
1208051	1208051	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489754	1208051	1208033	Heterogaster nasutus	Horvath, G. 1895. Hemipteres nouveaux d'Europe & des pays Limitrophes. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	species	Horvath, 1895	ICZN	valid			2016-11-08T15:20:00
1208052	1208052	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489753	1208052	1208033	Heterogaster longirostris	Wagner, E. 1949. Zwei neue ostmediterrane Lygaeiden-Arten (Hemiptera-Heteroptera). Bull. Soc. Fouad ler Ent., Cairo	Animalia	species	Wagner, 1949	ICZN	valid			2016-11-08T15:20:00
1208053	1208053	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489751	1208053	1208033	Heterogaster distinctus	Jakovlev, B.E. 1881. (Oshanin's no.18). Bull. Soc. Nat. Moscou	Animalia	species	Jakovlev, 1881	ICZN	valid			2016-11-08T15:20:00
1208054	1208054	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489729	1208054	1220423	Heterogaster affinis affinis	Herrich-Schaeffer, G.H.W. 1850. Die Wanzenartigen Insekten. Die Wanzenartigen Insekten. Nurnberg: C. H. Zeh'schen Buchhandlung	Animalia	subspecies	Herrich-Schaeffer, 1850	ICZN	valid			2016-11-08T15:21:00
1208055	1208055	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489728	1208055	1220423	Heterogaster affinis rubricatus	Puton, A. 1890. Une douzaine d'Hemipteres nouveaux & notes diverses. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	subspecies	Puton, 1890	ICZN	valid			2016-11-08T15:21:00
1208056	1208056	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489730	1208054	1220423	Phygas semicolon	Fieber, F.X. 1837. Beitrage zur Kenntniss der Schnabelkerfen IV. Familie Lygaeodea. Beitr. ges. Natur- u. Heilwissenschaft	Animalia	species	Fieber, 1837	ICZN	junior synonym			2016-11-08T15:21:00
1208057	1208057	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489752	1208053	1208033	Heterogaster albidus	Kiritshenko, A.N. 1911. Neue & noch wenig bekannte Hemipteren der russischen Fauna. Rev. russe Ent.	Animalia	species	Kiritshenko, 1911	ICZN	junior synonym			2016-11-08T15:20:00
1208058	1208058	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489750	1208058	1208033	Heterogaster antiquus	Heer. 1853. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Leipzig: Wilhelm Engelmann pp.	Animalia	species	Heer, 1853	ICZN	valid			2016-08-23T13:42:00
1208059	1208059	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489749	1208059	1208033	Heterogaster breviscutatus	Theobald, N. 1937. Les insects fossiles des terrains oligocenes de France. Bull. Soc. Sci. Nancy	Animalia	species	Theobald, 1937	ICZN	valid			2016-08-23T13:43:00
1208060	1208060	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489748	1208060	1208033	Heterogaster famosus	Forster *. 1891.	Animalia	species	Forster *, 1891	ICZN	valid			2016-08-23T13:43:00
1208061	1208061	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489747	1208061	1208033	Heterogaster pumilio	Heer. 1853. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Leipzig: Wilhelm Engelmann pp.	Animalia	species	Heer, 1853	ICZN	valid			2016-08-23T13:44:00
1208062	1208062	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489746	1208062	1208033	Heterogaster radobojanus	Heer. 1853. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Leipzig: Wilhelm Engelmann pp.	Animalia	species	Heer, 1853	ICZN	valid			2016-08-23T13:45:00
1208063	1208063	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489745	1208063	1208033	Heterogaster redivivus	Heer. 1853. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Leipzig: Wilhelm Engelmann pp.	Animalia	species	Heer, 1853	ICZN	valid			2016-08-23T13:45:00
1208064	1208064	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489744	1208064	1208033	Heterogaster tristis	Heer *. 1865.	Animalia	species	Heer *, 1865	ICZN	valid			2016-08-23T13:46:00
1208065	1208065	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489743	1208065	1208033	Heterogaster troglodytes	Heer. 1853. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Die Insektenfauna der Tertiargebilde von Oeningen & von Rabodoj in Croatien Part III. Rhynchoten. Leipzig: Wilhelm Engelmann pp.	Animalia	species	Heer, 1853	ICZN	valid			2016-08-23T13:46:00
1208066	1208066	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489742	1208066	1208033	Heterogaster pictus	Curtis, J. 1837. Guides to an arrangement of British insects 2nd ed. Guides to an arrangement of British insects	Animalia	species	Curtis, 1837	ICZN	invalid	nudum		2016-11-08T15:20:00
1208067	1208067	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489741	1208067	1208033	Heterogaster muscorum	Gistl, J. 1837. Systematische Uebersicht der Wanzen & Cicaden der Umgebund von Munchen. Faunus Germany	Animalia	species	Gistl, 1837	ICZN	valid			2016-11-08T15:20:00
1208115	1208115	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489722	1208115	1207954	Minigellus	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Animalia	genus	Scudder, 1962	ICZN	valid			2016-11-08T15:20:00
1208116	1208116	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489723	1208116	1208115	Minigellus cheesmani	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:20:00
1208117	1208117	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489720	1208117	1207954	Depressignus	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Animalia	genus	Scudder, 1962	ICZN	valid			2016-11-08T15:20:00
1208118	1208118	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489721	1208118	1208117	Depressignus browni	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Animalia	species	Scudder, 1962	ICZN	valid			2016-11-08T15:20:00
1208119	1208119	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489717	1208119	1207954	Hyginellus	Distant, W.L. 1913. Rept. Percy Sladen Trust Expedition to the Indian Ocean in 1905 Vol. 5. No. IX. Rhynchota. Pt.I: Suborder Heteroptera. Trans. Linn. Soc. Lond. Zool.	Animalia	genus	Distant, 1913	ICZN	valid			2016-11-08T15:20:00
1208120	1208120	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489719	1208120	1208119	Hyginellus fasciatus	Scudder, G.G.E. 1957. New genera and species of Heterogastrinae (Hemiptera, Lygaeidae) with a revision of the genus Dinomachus. Opusc. Ent.	Animalia	species	Scudder, 1957	ICZN	valid			2016-11-08T15:20:00
1208121	1208121	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489718	1208121	1208119	Hyginellus gayei	Distant, W.L. 1913. Rept. Percy Sladen Trust Expedition to the Indian Ocean in 1905 Vol. 5. No. IX. Rhynchota. Pt.I: Suborder Heteroptera. Trans. Linn. Soc. Lond. Zool.	Animalia	species	Distant, 1913	ICZN	valid			2016-11-08T15:20:00
1208122	1208122	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489846	1207970	1207954	Tamasanka	Distant, W.L. 1906. On some Ethiopian Rhynchota & synonymical notes. Ann. Mag. Nat. Hist.	Animalia	genus	Distant, 1906	ICZN	junior synonym			2016-11-10T06:46:00
1208123	1208123	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489844	1208123	1207970	Masoas limbata	Distant, W.L. 1906. On some Ethiopian Rhynchota & synonymical notes. Ann. Mag. Nat. Hist.	Animalia	species	(Distant, 1906)	ICZN	valid			2016-11-10T06:46:00
1208124	1208124	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489691	1208124	1207954	Dinomachus	Distant, W.L. 1901. Rhynchotal notes. XI. Heteroptera: Fam. Lygaeidae. Ann. Mag. Nat. Hist.	Animalia	genus	Distant, 1901	ICZN	valid			2016-11-08T15:20:00
