uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1208536	|	1208192	|	Dimorphopterus latus	|	species	|		|	
1208537	|	1208503	|	Blissus richardsoni	|	species	|		|	
1208539	|	1208503	|	Blissus planarius	|	species	|		|	
1208540	|	1208192	|	Dimorphopterus japonicus	|	species	|		|	
1208541	|	1208379	|	Geoblissus putoni	|	species	|		|	
1208542	|	1208390	|	Ischnodemus yakuensis	|	species	|		|	
1208543	|	1208503	|	Blissus insularis	|	species	|		|	
1208545	|	1220497	|	Blissus leucopterus leucopterus	|	subspecies	|		|	
1208546	|	1220497	|	Blissus leucopterus immarginatus	|	subspecies	|		|	
1208548	|	1220497	|	Blissus leucopterus fulvivenosus	|	subspecies	|		|	
1208550	|	1220497	|	Blissus leucopterus dimidiatus	|	subspecies	|		|	
1208552	|	1220497	|	Blissus leucopterus femoratus	|	subspecies	|		|	
1208554	|	1220497	|	Blissus leucopterus nigricornis	|	subspecies	|		|	
1208556	|	1220497	|	Blissus leucopterus apterus	|	subspecies	|		|	
1208558	|	1220497	|	Blissus leucopterus rufipedis	|	subspecies	|		|	
1208560	|	1220497	|	Blissus leucopterus albivenosus	|	subspecies	|		|	
1208562	|	1220497	|	Blissus leucopterus basalis	|	subspecies	|		|	
1208568	|	1208503	|	Blissus minusculus	|	species	|		|	
1208590	|	1208147	|	Ischnocoridea	|	genus	|		|	
1208591	|	1208590	|	Ischnocoridea elegans	|	species	|		|	
1208592	|	1208147	|	Dentisblissus	|	genus	|		|	
1208593	|	1208592	|	Dentisblissus venosus	|	species	|		|	
1208595	|	1208592	|	Dentisblissus divisus	|	species	|		|	
1208596	|	1208147	|	Pirkimerus	|	genus	|		|	
1208597	|	1208596	|	Pirkimerus esakii	|	species	|		|	
1208598	|	1208596	|	Pirkimerus nicobarensis	|	species	|		|	
1208599	|	1208596	|	Pirkimerus parviceps	|	species	|		|	
1208600	|	1208596	|	Pirkimerus sesquipedalis	|	species	|		|	
1208601	|	1208147	|	Chelochirus	|	genus	|		|	
