index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Diplophyllum_albicans	Diplophyllum_albicans	Diplophyllum_albicans	Diplophyllum	Diplophyllum albicans (L.) Dumort.	species	accepted
Diplophyllum_andicola	Diplophyllum_andicola	Diplophyllum_andicola	Diplophyllum	Diplophyllum andicola R.M. Schust.	species	accepted
Diplophyllum_andrewsii	Diplophyllum_andrewsii	Diplophyllum_andrewsii	Diplophyllum	Diplophyllum andrewsii A. Evans	species	accepted
Diplophyllum_apiculatum	Diplophyllum_apiculatum	Diplophyllum_apiculatum	Diplophyllum	Diplophyllum apiculatum (A. Evans) Steph.	species	accepted
Diplophyllum_nanum	Diplophyllum_nanum	Diplophyllum_nanum	Diplophyllum	Diplophyllum nanum Herzog	species	accepted
Diplophyllum_obtusatum	Diplophyllum_obtusatum	Diplophyllum_obtusatum	Diplophyllum	Diplophyllum obtusatum (R.M. Schust.) R.M. Schust.	species	accepted
Diplophyllum_obtusifolium	Diplophyllum_obtusifolium	Diplophyllum_obtusifolium	Diplophyllum	Diplophyllum obtusifolium (Hook.) Dumort.	species	accepted
Diplophyllum_serrulatum	Diplophyllum_serrulatum	Diplophyllum_serrulatum	Diplophyllum	Diplophyllum serrulatum (Müll.Frib.) Steph.	species	accepted
Diplophyllum_squarrosum	Diplophyllum_squarrosum	Diplophyllum_squarrosum	Diplophyllum	Diplophyllum squarrosum Steph.	species	accepted
Diplophyllum_taxifolium	Diplophyllum_taxifolium	Diplophyllum_taxifolium	Diplophyllum	Diplophyllum taxifolium (Wahlenb.) Dumort.	species	accepted
Diplophyllum_trollii	Diplophyllum_trollii	Diplophyllum_trollii	Diplophyllum	Diplophyllum trollii Grolle	species	accepted
Diplophyllum_verrucosum	Diplophyllum_verrucosum	Diplophyllum_verrucosum	Diplophyllum	Diplophyllum verrucosum R.M. Schust.	species	accepted
Douinia_imbricata	Douinia_imbricata	Douinia_imbricata	Douinia	Douinia imbricata (M. Howe) Konstant. et Vilnet.	species	accepted
Douinia_ovata	Douinia_ovata	Douinia_ovata	Douinia	Douinia ovata (Dicks.) H. Buch.	species	accepted
Douinia_plicata	Douinia_plicata	Douinia_plicata	Douinia	Douinia plicata (Lindb.) Konstant. et Vilnet.	species	accepted
Drepanolejeunea_aculeata	Drepanolejeunea_aculeata	Drepanolejeunea_aculeata	Drepanolejeunea	Drepanolejeunea aculeata Bischl.	species	accepted
Drepanolejeunea_andina	Drepanolejeunea_andina	Drepanolejeunea_andina	Drepanolejeunea	Drepanolejeunea andina Herzog	species	accepted
Drepanolejeunea_angustifolia	Drepanolejeunea_angustifolia	Drepanolejeunea_angustifolia	Drepanolejeunea	Drepanolejeunea angustifolia (Mitt.) Grolle	species	accepted
Drepanolejeunea_ankasica	Drepanolejeunea_ankasica	Drepanolejeunea_ankasica	Drepanolejeunea	Drepanolejeunea ankasica E.W. Jones.	species	accepted
Drepanolejeunea_anoplantha	Drepanolejeunea_anoplantha	Drepanolejeunea_anoplantha	Drepanolejeunea	Drepanolejeunea anoplantha (Spruce) Steph.	species	accepted
Drepanolejeunea_appalachiana	Drepanolejeunea_appalachiana	Drepanolejeunea_appalachiana	Drepanolejeunea	Drepanolejeunea appalachiana R.M. Schust.	species	accepted
Drepanolejeunea_araucariae	Drepanolejeunea_araucariae	Drepanolejeunea_araucariae	Drepanolejeunea	Drepanolejeunea araucariae Steph.	species	accepted
Drepanolejeunea_aurita	Drepanolejeunea_aurita	Drepanolejeunea_aurita	Drepanolejeunea	Drepanolejeunea aurita Bischl.	species	accepted
Drepanolejeunea_bidens	Drepanolejeunea_bidens	Drepanolejeunea_bidens	Drepanolejeunea	Drepanolejeunea bidens (Prantl) A. Evans	species	accepted
Drepanolejeunea_biocellata	Drepanolejeunea_biocellata	Drepanolejeunea_biocellata	Drepanolejeunea	Drepanolejeunea biocellata A. Evans	species	accepted
Drepanolejeunea_bischlerae	Drepanolejeunea_bischlerae	Drepanolejeunea_bischlerae	Drepanolejeunea	Drepanolejeunea bischlerae (Grolle) Grolle et R.L. Zhu.	species	accepted
Drepanolejeunea_campanulata	Drepanolejeunea_campanulata	Drepanolejeunea_campanulata	Drepanolejeunea	Drepanolejeunea campanulata (Spruce) Steph.	species	accepted
Drepanolejeunea_commutata	Drepanolejeunea_commutata	Drepanolejeunea_commutata	Drepanolejeunea	Drepanolejeunea commutata Grolle et R.L. Zhu	species	accepted
Drepanolejeunea_crassiretis	Drepanolejeunea_crassiretis	Drepanolejeunea_crassiretis	Drepanolejeunea	Drepanolejeunea crassiretis A. Evans	species	accepted
Drepanolejeunea_crucianella	Drepanolejeunea_crucianella	Drepanolejeunea_crucianella	Drepanolejeunea	Drepanolejeunea crucianella (Taylor) A. Evans	species	accepted
Drepanolejeunea_cultrella	Drepanolejeunea_cultrella	Drepanolejeunea_cultrella	Drepanolejeunea	Drepanolejeunea cultrella (Mitt.) Steph.	species	accepted
Drepanolejeunea_cyclops	Drepanolejeunea_cyclops	Drepanolejeunea_cyclops	Drepanolejeunea	Drepanolejeunea cyclops (Sande Lac.) Grolle et R.L. Zhu	species	accepted
Drepanolejeunea_dactylophora	Drepanolejeunea_dactylophora	Drepanolejeunea_dactylophora	Drepanolejeunea	Drepanolejeunea dactylophora (Nees, Lindenb. et Gottsche) J.B. Jack et Steph.	species	accepted
Drepanolejeunea_fissicornua	Drepanolejeunea_fissicornua	Drepanolejeunea_fissicornua	Drepanolejeunea	Drepanolejeunea fissicornua Steph.	species	accepted
Drepanolejeunea_fleischeri	Drepanolejeunea_fleischeri	Drepanolejeunea_fleischeri	Drepanolejeunea	Drepanolejeunea fleischeri (Steph.) Grolle et R.L. Zhu.	species	accepted
Drepanolejeunea_fragilis	Drepanolejeunea_fragilis	Drepanolejeunea_fragilis	Drepanolejeunea	Drepanolejeunea fragilis Bischl. ex L. Söderstr., A. Hagborg et von Konrat	species	accepted
Drepanolejeunea_granatensis	Drepanolejeunea_granatensis	Drepanolejeunea_granatensis	Drepanolejeunea	Drepanolejeunea granatensis (Prantl) Bischl.	species	accepted
Drepanolejeunea_grollei	Drepanolejeunea_grollei	Drepanolejeunea_grollei	Drepanolejeunea	Drepanolejeunea grollei M.E. Reiner et Schäf.-Verw.	species	accepted
Drepanolejeunea_hamatifolia	Drepanolejeunea_hamatifolia	Drepanolejeunea_hamatifolia	Drepanolejeunea	Drepanolejeunea hamatifolia (Hook.) Schiffn.	species	accepted
Drepanolejeunea_helenae	Drepanolejeunea_helenae	Drepanolejeunea_helenae	Drepanolejeunea	Drepanolejeunea helenae Pócs	species	accepted
Drepanolejeunea_inchoata	Drepanolejeunea_inchoata	Drepanolejeunea_inchoata	Drepanolejeunea	Drepanolejeunea inchoata (C.F.W. Meissn.) Steph.	species	accepted
Drepanolejeunea_infundibulata	Drepanolejeunea_infundibulata	Drepanolejeunea_infundibulata	Drepanolejeunea	Drepanolejeunea infundibulata (Spruce) A. Evans	species	accepted
Drepanolejeunea_integribracteata	Drepanolejeunea_integribracteata	Drepanolejeunea_integribracteata	Drepanolejeunea	Drepanolejeunea integribracteata Bischl.	species	accepted
Drepanolejeunea_intermedia	Drepanolejeunea_intermedia	Drepanolejeunea_intermedia	Drepanolejeunea	Drepanolejeunea intermedia Zwickel.	species	accepted
Drepanolejeunea_levicornua	Drepanolejeunea_levicornua	Drepanolejeunea_levicornua	Drepanolejeunea	Drepanolejeunea levicornua Steph.	species	accepted
Drepanolejeunea_lichenicola	Drepanolejeunea_lichenicola	Drepanolejeunea_lichenicola	Drepanolejeunea	Drepanolejeunea lichenicola (Spruce) Steph.	species	accepted
Drepanolejeunea_lyrata	Drepanolejeunea_lyrata	Drepanolejeunea_lyrata	Drepanolejeunea	Drepanolejeunea lyrata Grolle	species	accepted
Drepanolejeunea_madagascariensis	Drepanolejeunea_madagascariensis	Drepanolejeunea_madagascariensis	Drepanolejeunea	Drepanolejeunea madagascariensis (Steph.) Grolle	species	accepted
Drepanolejeunea_mosenii	Drepanolejeunea_mosenii	Drepanolejeunea_mosenii	Drepanolejeunea	Drepanolejeunea mosenii (Steph.) Bischl.	species	accepted
Drepanolejeunea_orthophylla	Drepanolejeunea_orthophylla	Drepanolejeunea_orthophylla	Drepanolejeunea	Drepanolejeunea orthophylla (Nees et Mont.) Bischl.	species	accepted
Drepanolejeunea_palmifolia	Drepanolejeunea_palmifolia	Drepanolejeunea_palmifolia	Drepanolejeunea	Drepanolejeunea palmifolia (Nees) Schiffn.	species	accepted
Drepanolejeunea_pentadactyla	Drepanolejeunea_pentadactyla	Drepanolejeunea_pentadactyla	Drepanolejeunea	Drepanolejeunea pentadactyla (Mont.) Steph.	species	accepted
Drepanolejeunea_physifolia	Drepanolejeunea_physifolia	Drepanolejeunea_physifolia	Drepanolejeunea	Drepanolejeunea physifolia (Gottsche) Pearson	species	accepted
Drepanolejeunea_pocsii	Drepanolejeunea_pocsii	Drepanolejeunea_pocsii	Drepanolejeunea	Drepanolejeunea pocsii Grolle	species	accepted
Drepanolejeunea_polyrhiza	Drepanolejeunea_polyrhiza	Drepanolejeunea_polyrhiza	Drepanolejeunea	Drepanolejeunea polyrhiza (Nees) Grolle et R.L. Zhu	species	accepted
Drepanolejeunea_senticosa	Drepanolejeunea_senticosa	Drepanolejeunea_senticosa	Drepanolejeunea	Drepanolejeunea senticosa Bischl.	species	accepted
Drepanolejeunea_siamensis	Drepanolejeunea_siamensis	Drepanolejeunea_siamensis	Drepanolejeunea	Drepanolejeunea siamensis (Bischl.) Grolle et R.L. Zhu.	species	accepted
Drepanolejeunea_spicata	Drepanolejeunea_spicata	Drepanolejeunea_spicata	Drepanolejeunea	Drepanolejeunea spicata (Steph.) Grolle et R.L. Zhu.	species	accepted
Drepanolejeunea_ternatensis	Drepanolejeunea_ternatensis	Drepanolejeunea_ternatensis	Drepanolejeunea	Drepanolejeunea ternatensis (Gottsche) Schiffn.	species	accepted
Drepanolejeunea_thwaitesiana	Drepanolejeunea_thwaitesiana	Drepanolejeunea_thwaitesiana	Drepanolejeunea	Drepanolejeunea thwaitesiana (Mitt.) Steph.	species	accepted
Drepanolejeunea_tibetana	Drepanolejeunea_tibetana	Drepanolejeunea_tibetana	Drepanolejeunea	Drepanolejeunea tibetana (P.C. Wu et J.S. Lou) Grolle et R.L. Zhu.	species	accepted
Drepanolejeunea_trematodes	Drepanolejeunea_trematodes	Drepanolejeunea_trematodes	Drepanolejeunea	Drepanolejeunea trematodes (Nees) Bischl.	species	accepted
Drepanolejeunea_tricornua	Drepanolejeunea_tricornua	Drepanolejeunea_tricornua	Drepanolejeunea	Drepanolejeunea tricornua Herzog	species	accepted
Drepanolejeunea_trigonophylla	Drepanolejeunea_trigonophylla	Drepanolejeunea_trigonophylla	Drepanolejeunea	Drepanolejeunea trigonophylla Steph.	species	accepted
Drepanolejeunea_vesiculosa	Drepanolejeunea_vesiculosa	Drepanolejeunea_vesiculosa	Drepanolejeunea	Drepanolejeunea vesiculosa (Mitt.) Steph.	species	accepted
Drepanolejeunea_yunnanensis	Drepanolejeunea_yunnanensis	Drepanolejeunea_yunnanensis	Drepanolejeunea	Drepanolejeunea yunnanensis (P.C. Chen) Grolle et R.L. Zhu	species	accepted
Drucella_integristipula	Drucella_integristipula	Drucella_integristipula	Drucella	Drucella integristipula (Steph.) E.A. Hodgs.	species	accepted
Dumortiera_hirsuta	Dumortiera_hirsuta	Dumortiera_hirsuta	Dumortiera	Dumortiera hirsuta (Sw.) Nees	species	accepted
Echinolejeunea_papillata	Echinolejeunea_papillata	Echinolejeunea_papillata	Echinolejeunea	Echinolejeunea papillata (Mitt.) R.M. Schust. ex Hamlin	species	accepted
Endogemma_caespiticia	Endogemma_caespiticia	Endogemma_caespiticia	Endogemma	Endogemma caespiticia (Lindenb.) Konstant., Vilnet et A.V. Troitsky	species	accepted
Eotrichocolea_furukii	Eotrichocolea_furukii	Eotrichocolea_furukii	Eotrichocolea	Eotrichocolea furukii T. Katag.	species	accepted
Eotrichocolea_polyacantha	Eotrichocolea_polyacantha	Eotrichocolea_polyacantha	Eotrichocolea	Eotrichocolea polyacantha (Hook.f. et Taylor) R.M. Schust.	species	accepted
Eremonotus_myriocarpus	Eremonotus_myriocarpus	Eremonotus_myriocarpus	Eremonotus	Eremonotus myriocarpus (Carrington) Lindb. et Kaal. ex Pearson	species	accepted
Evansianthus_georgiensis	Evansianthus_georgiensis	Evansianthus_georgiensis	Evansianthus	Evansianthus georgiensis (Gottsche) R.M. Schust. et J.J. Engel	species	accepted
Exormotheca_bischlerae	Exormotheca_bischlerae	Exormotheca_bischlerae	Exormotheca	Exormotheca bischlerae Furuki et Higuchi.	species	accepted
Exormotheca_bulbigena	Exormotheca_bulbigena	Exormotheca_bulbigena	Exormotheca	Exormotheca bulbigena Bornefeld, O.H. Volk et R. Wolf	species	accepted
Exormotheca_ceylonensis	Exormotheca_ceylonensis	Exormotheca_ceylonensis	Exormotheca	Exormotheca ceylonensis Meijer	species	accepted
Exormotheca_holstii	Exormotheca_holstii	Exormotheca_holstii	Exormotheca	Exormotheca holstii Steph.	species	accepted
Exormotheca_pustulosa	Exormotheca_pustulosa	Exormotheca_pustulosa	Exormotheca	Exormotheca pustulosa Mitt.	species	accepted
Exormotheca_tuberifera	Exormotheca_tuberifera	Exormotheca_tuberifera	Exormotheca	Exormotheca tuberifera Kashyap	species	accepted
Exormotheca_welwitschii	Exormotheca_welwitschii	Exormotheca_welwitschii	Exormotheca	Exormotheca welwitschii Steph.	species	accepted
Folioceros_amboinensis	Folioceros_amboinensis	Folioceros_amboinensis	Folioceros	Folioceros amboinensis (Schiffn.) Piippo	species	accepted
Folioceros_assamicus	Folioceros_assamicus	Folioceros_assamicus	Folioceros	Folioceros assamicus D.C. Bharadwaj	species	accepted
Folioceros_dixitianus	Folioceros_dixitianus	Folioceros_dixitianus	Folioceros	Folioceros dixitianus (Mahab.) D.C. Bharadwaj	species	accepted
Folioceros_fuciformis	Folioceros_fuciformis	Folioceros_fuciformis	Folioceros	Folioceros fuciformis (Mont.) D.C. Bharadwaj	species	accepted
Folioceros_glandulosus	Folioceros_glandulosus	Folioceros_glandulosus	Folioceros	Folioceros glandulosus (Lehm. et Lindenb.) D.C. Bharadwaj	species	accepted
Folioceros_incurvus	Folioceros_incurvus	Folioceros_incurvus	Folioceros	Folioceros incurvus (Steph.) D.C. Bharadwaj	species	accepted
Folioceros_indicus	Folioceros_indicus	Folioceros_indicus	Folioceros	Folioceros indicus D.C. Bharadwaj	species	accepted
Folioceros_kashyapii	Folioceros_kashyapii	Folioceros_kashyapii	Folioceros	Folioceros kashyapii S.C. Srivast. et A.K. Asthana.	species	accepted
Folioceros_mangaloreus	Folioceros_mangaloreus	Folioceros_mangaloreus	Folioceros	Folioceros mangaloreus (Steph.) D.C. Bharadwaj	species	accepted
Folioceros_paliformis	Folioceros_paliformis	Folioceros_paliformis	Folioceros	Folioceros paliformis D.K. Singh	species	accepted
Folioceros_physocladus	Folioceros_physocladus	Folioceros_physocladus	Folioceros	Folioceros physocladus D.C. Bharadwaj	species	accepted
Folioceros_pinnilobus	Folioceros_pinnilobus	Folioceros_pinnilobus	Folioceros	Folioceros pinnilobus (Steph.) D.C. Bharadwaj	species	accepted
Folioceros_satpurensis	Folioceros_satpurensis	Folioceros_satpurensis	Folioceros	Folioceros satpurensis D.C. Bharadwaj et K.P. Srivast.	species	accepted
Folioceros_udarii	Folioceros_udarii	Folioceros_udarii	Folioceros	Folioceros udarii A.K. Asthana et S.C. Srivast.	species	accepted
Folioceros_verruculosus	Folioceros_verruculosus	Folioceros_verruculosus	Folioceros	Folioceros verruculosus (J. Haseg.) R.L. Zhu et M.J. Lai	species	accepted
Fossombronia_alaskana	Fossombronia_alaskana	Fossombronia_alaskana	Fossombronia	Fossombronia alaskana Steere et Inoue	species	accepted
Fossombronia_alata	Fossombronia_alata	Fossombronia_alata	Fossombronia	Fossombronia alata G.A.M. Scott et D.C. Pike	species	accepted
Fossombronia_altilamellosa	Fossombronia_altilamellosa	Fossombronia_altilamellosa	Fossombronia	Fossombronia altilamellosa G.A.M. Scott et D.C. Pike	species	accepted
Fossombronia_angulifolia	Fossombronia_angulifolia	Fossombronia_angulifolia	Fossombronia	Fossombronia angulifolia Perold.	species	accepted
Fossombronia_angulosa	Fossombronia_angulosa	Fossombronia_angulosa	Fossombronia	Fossombronia angulosa (Dicks.) Raddi	species	accepted
Fossombronia_australis	Fossombronia_australis	Fossombronia_australis	Fossombronia	Fossombronia australis Mitt.	species	accepted
Fossombronia_caespitiformis	Fossombronia_caespitiformis	Fossombronia_caespitiformis	Fossombronia	Fossombronia caespitiformis (Raddi) De Not. ex Rabenh.	species	accepted
Fossombronia_caledonica	Fossombronia_caledonica	Fossombronia_caledonica	Fossombronia	Fossombronia caledonica Steph.	species	accepted
Fossombronia_cederbergensis	Fossombronia_cederbergensis	Fossombronia_cederbergensis	Fossombronia	Fossombronia cederbergensis Perold.	species	accepted
Fossombronia_cerebriformis	Fossombronia_cerebriformis	Fossombronia_cerebriformis	Fossombronia	Fossombronia cerebriformis G.A.M. Scott et D.C. Pike	species	accepted
Fossombronia_crassifolia	Fossombronia_crassifolia	Fossombronia_crassifolia	Fossombronia	Fossombronia crassifolia Spruce	species	accepted
Fossombronia_crispa	Fossombronia_crispa	Fossombronia_crispa	Fossombronia	Fossombronia crispa Nees	species	accepted
Fossombronia_cristula	Fossombronia_cristula	Fossombronia_cristula	Fossombronia	Fossombronia cristula Austin.	species	accepted
Fossombronia_cultriformis	Fossombronia_cultriformis	Fossombronia_cultriformis	Fossombronia	Fossombronia cultriformis G.A.M. Scott et D.C. Pike	species	accepted
Fossombronia_densa	Fossombronia_densa	Fossombronia_densa	Fossombronia	Fossombronia densa G.A.M. Scott et D.C. Pike	species	accepted
Fossombronia_densilamellata	Fossombronia_densilamellata	Fossombronia_densilamellata	Fossombronia	Fossombronia densilamellata S.W. Arnell	species	accepted
Fossombronia_echinata	Fossombronia_echinata	Fossombronia_echinata	Fossombronia	Fossombronia echinata Macvicar	species	accepted
Fossombronia_elsieae	Fossombronia_elsieae	Fossombronia_elsieae	Fossombronia	Fossombronia elsieae Perold.	species	accepted
Fossombronia_fernandeziensis	Fossombronia_fernandeziensis	Fossombronia_fernandeziensis	Fossombronia	Fossombronia fernandeziensis Steph.	species	accepted
Fossombronia_fimbriata	Fossombronia_fimbriata	Fossombronia_fimbriata	Fossombronia	Fossombronia fimbriata Paton	species	accepted
Fossombronia_fleischeri	Fossombronia_fleischeri	Fossombronia_fleischeri	Fossombronia	Fossombronia fleischeri Osterwald ex Loeske	species	accepted
Fossombronia_foveolata	Fossombronia_foveolata	Fossombronia_foveolata	Fossombronia	Fossombronia foveolata Lindb.	species	accepted
Fossombronia_gemmifera	Fossombronia_gemmifera	Fossombronia_gemmifera	Fossombronia	Fossombronia gemmifera Perold	species	accepted
Fossombronia_glenii	Fossombronia_glenii	Fossombronia_glenii	Fossombronia	Fossombronia glenii Perold.	species	accepted
Fossombronia_hamatohirta	Fossombronia_hamatohirta	Fossombronia_hamatohirta	Fossombronia	Fossombronia hamatohirta Steph.	species	accepted
Fossombronia_himalayensis	Fossombronia_himalayensis	Fossombronia_himalayensis	Fossombronia	Fossombronia himalayensis Kashyap	species	accepted
Fossombronia_hyalorhiza	Fossombronia_hyalorhiza	Fossombronia_hyalorhiza	Fossombronia	Fossombronia hyalorhiza Perold	species	accepted
Fossombronia_incurva	Fossombronia_incurva	Fossombronia_incurva	Fossombronia	Fossombronia incurva Lindb.	species	accepted
Fossombronia_indica	Fossombronia_indica	Fossombronia_indica	Fossombronia	Fossombronia indica Steph.	species	accepted
Fossombronia_intestinalis	Fossombronia_intestinalis	Fossombronia_intestinalis	Fossombronia	Fossombronia intestinalis Taylor	species	accepted
Fossombronia_japonica	Fossombronia_japonica	Fossombronia_japonica	Fossombronia	Fossombronia japonica Schiffn.	species	accepted
Fossombronia_lamellata	Fossombronia_lamellata	Fossombronia_lamellata	Fossombronia	Fossombronia lamellata Steph.	species	accepted
Fossombronia_leucoxantha	Fossombronia_leucoxantha	Fossombronia_leucoxantha	Fossombronia	Fossombronia leucoxantha (Lehm.) Lehm. et Lindenb.	species	accepted
Fossombronia_longiseta	Fossombronia_longiseta	Fossombronia_longiseta	Fossombronia	Fossombronia longiseta (Austin) Austin	species	accepted
Fossombronia_lophoclada	Fossombronia_lophoclada	Fossombronia_lophoclada	Fossombronia	Fossombronia lophoclada Spruce	species	accepted
Fossombronia_luetzelburgiana	Fossombronia_luetzelburgiana	Fossombronia_luetzelburgiana	Fossombronia	Fossombronia luetzelburgiana K.I. Goebel	species	accepted
Fossombronia_macrocalyx	Fossombronia_macrocalyx	Fossombronia_macrocalyx	Fossombronia	Fossombronia macrocalyx Steph.	species	accepted
Fossombronia_marindae	Fossombronia_marindae	Fossombronia_marindae	Fossombronia	Fossombronia marindae Perold.	species	accepted
Fossombronia_marshii	Fossombronia_marshii	Fossombronia_marshii	Fossombronia	Fossombronia marshii J.R. Bray et Stotler	species	accepted
Fossombronia_mittenii	Fossombronia_mittenii	Fossombronia_mittenii	Fossombronia	Fossombronia mittenii Tind.	species	accepted
Fossombronia_montaguensis	Fossombronia_montaguensis	Fossombronia_montaguensis	Fossombronia	Fossombronia montaguensis S.W. Arnell.	species	accepted
Fossombronia_monticola	Fossombronia_monticola	Fossombronia_monticola	Fossombronia	Fossombronia monticola Perold	species	accepted
