index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Blepharolejeunea_incongrua	Blepharolejeunea_incongrua	Blepharolejeunea_incongrua	Blepharolejeunea	Blepharolejeunea incongrua	species	accepted
Blepharolejeunea_saccata	Blepharolejeunea_saccata	Blepharolejeunea_saccata	Blepharolejeunea	Blepharolejeunea saccata	species	accepted
Blepharolejeunea_securifolia	Blepharolejeunea_securifolia	Blepharolejeunea_securifolia	Blepharolejeunea	Blepharolejeunea securifolia	species	accepted
Blepharostoma_trichophyllum	Blepharostoma_trichophyllum	Blepharostoma_trichophyllum	Blepharostoma	Blepharostoma trichophyllum	species	accepted
Brachiolejeunea_conduplicata	Brachiolejeunea_conduplicata	Brachiolejeunea_conduplicata	Brachiolejeunea	Brachiolejeunea conduplicata	species	accepted
Brachiolejeunea_fernandeziana	Brachiolejeunea_fernandeziana	Brachiolejeunea_fernandeziana	Brachiolejeunea	Brachiolejeunea fernandeziana	species	accepted
Brachiolejeunea_laxifolia	Brachiolejeunea_laxifolia	Brachiolejeunea_laxifolia	Brachiolejeunea	Brachiolejeunea laxifolia	species	accepted
Brachiolejeunea_leiboldiana	Brachiolejeunea_leiboldiana	Brachiolejeunea_leiboldiana	Brachiolejeunea	Brachiolejeunea leiboldiana	species	accepted
Brachiolejeunea_phyllorhiza	Brachiolejeunea_phyllorhiza	Brachiolejeunea_phyllorhiza	Brachiolejeunea	Brachiolejeunea phyllorhiza	species	accepted
Brachiolejeunea_spruceana	Brachiolejeunea_spruceana	Brachiolejeunea_spruceana	Brachiolejeunea	Brachiolejeunea spruceana	species	accepted
Bragginsella_anomala	Bragginsella_anomala	Bragginsella_anomala	Bragginsella	Bragginsella anomala	species	accepted
Brevianthus_flavus	Brevianthus_flavus	Brevianthus_flavus	Brevianthus	Brevianthus flavus	species	accepted
Bromeliophila_helenae	Bromeliophila_helenae	Bromeliophila_helenae	Bromeliophila	Bromeliophila helenae	species	accepted
Bromeliophila_natans	Bromeliophila_natans	Bromeliophila_natans	Bromeliophila	Bromeliophila natans	species	accepted
Bryopteris_diffusa	Bryopteris_diffusa	Bryopteris_diffusa	Bryopteris	Bryopteris diffusa	species	accepted
Bryopteris_filicina	Bryopteris_filicina	Bryopteris_filicina	Bryopteris	Bryopteris filicina	species	accepted
Bryopteris_gaudichaudii	Bryopteris_gaudichaudii	Bryopteris_gaudichaudii	Bryopteris	Bryopteris gaudichaudii	species	accepted
Bucegia_romanica	Bucegia_romanica	Bucegia_romanica	Bucegia	Bucegia romanica	species	accepted
Calatholejeunea_lamii	Calatholejeunea_lamii	Calatholejeunea_lamii	Calatholejeunea	Calatholejeunea lamii	species	accepted
Calatholejeunea_paradoxa	Calatholejeunea_paradoxa	Calatholejeunea_paradoxa	Calatholejeunea	Calatholejeunea paradoxa	species	accepted
Calycularia_crispula	Calycularia_crispula	Calycularia_crispula	Calycularia	Calycularia crispula	species	accepted
Calycularia_laxa	Calycularia_laxa	Calycularia_laxa	Calycularia	Calycularia laxa	species	accepted
Calypogeia_aeruginosa	Calypogeia_aeruginosa	Calypogeia_aeruginosa	Calypogeia	Calypogeia aeruginosa	species	accepted
Calypogeia_andicola	Calypogeia_andicola	Calypogeia_andicola	Calypogeia	Calypogeia andicola	species	accepted
Calypogeia_arguta	Calypogeia_arguta	Calypogeia_arguta	Calypogeia	Calypogeia arguta	species	accepted
Calypogeia_azurea	Calypogeia_azurea	Calypogeia_azurea	Calypogeia	Calypogeia azurea	species	accepted
Calypogeia_bidentula	Calypogeia_bidentula	Calypogeia_bidentula	Calypogeia	Calypogeia bidentula	species	accepted
Calypogeia_fissa	Calypogeia_fissa	Calypogeia_fissa	Calypogeia	Calypogeia fissa	species	accepted
Calypogeia_grandistipula	Calypogeia_grandistipula	Calypogeia_grandistipula	Calypogeia	Calypogeia grandistipula	species	accepted
Calypogeia_integristipula	Calypogeia_integristipula	Calypogeia_integristipula	Calypogeia	Calypogeia integristipula	species	accepted
Calypogeia_laxa	Calypogeia_laxa	Calypogeia_laxa	Calypogeia	Calypogeia laxa	species	accepted
Calypogeia_lechleri	Calypogeia_lechleri	Calypogeia_lechleri	Calypogeia	Calypogeia lechleri	species	accepted
Calypogeia_lunata	Calypogeia_lunata	Calypogeia_lunata	Calypogeia	Calypogeia lunata	species	accepted
Calypogeia_miquelii	Calypogeia_miquelii	Calypogeia_miquelii	Calypogeia	Calypogeia miquelii	species	accepted
Calypogeia_muelleriana	Calypogeia_muelleriana	Calypogeia_muelleriana	Calypogeia	Calypogeia muelleriana	species	accepted
Calypogeia_neesiana	Calypogeia_neesiana	Calypogeia_neesiana	Calypogeia	Calypogeia neesiana	species	accepted
Calypogeia_oblata	Calypogeia_oblata	Calypogeia_oblata	Calypogeia	Calypogeia oblata	species	accepted
Calypogeia_peruviana	Calypogeia_peruviana	Calypogeia_peruviana	Calypogeia	Calypogeia peruviana	species	accepted
Calypogeia_rhombifolia	Calypogeia_rhombifolia	Calypogeia_rhombifolia	Calypogeia	Calypogeia rhombifolia	species	accepted
Calypogeia_sphagnicola	Calypogeia_sphagnicola	Calypogeia_sphagnicola	Calypogeia	Calypogeia sphagnicola	species	accepted
Calypogeia_subintegra	Calypogeia_subintegra	Calypogeia_subintegra	Calypogeia	Calypogeia subintegra	species	accepted
Calypogeia_suecica	Calypogeia_suecica	Calypogeia_suecica	Calypogeia	Calypogeia suecica	species	accepted
Calypogeia_tenax	Calypogeia_tenax	Calypogeia_tenax	Calypogeia	Calypogeia tenax	species	accepted
Castanoclobos_julaceus	Castanoclobos_julaceus	Castanoclobos_julaceus	Castanoclobos	Castanoclobos julaceus	species	accepted
Caudalejeunea_cristiloba	Caudalejeunea_cristiloba	Caudalejeunea_cristiloba	Caudalejeunea	Caudalejeunea cristiloba	species	accepted
Caudalejeunea_grolleana	Caudalejeunea_grolleana	Caudalejeunea_grolleana	Caudalejeunea	Caudalejeunea grolleana	species	accepted
Caudalejeunea_hanningtonii	Caudalejeunea_hanningtonii	Caudalejeunea_hanningtonii	Caudalejeunea	Caudalejeunea hanningtonii	species	accepted
Caudalejeunea_lehmanniana	Caudalejeunea_lehmanniana	Caudalejeunea_lehmanniana	Caudalejeunea	Caudalejeunea lehmanniana	species	accepted
Caudalejeunea_reniloba	Caudalejeunea_reniloba	Caudalejeunea_reniloba	Caudalejeunea	Caudalejeunea reniloba	species	accepted
Cavicularia_densa	Cavicularia_densa	Cavicularia_densa	Cavicularia	Cavicularia densa	species	accepted
Cephalantholejeunea_temnanthoides	Cephalantholejeunea_temnanthoides	Cephalantholejeunea_temnanthoides	Cephalantholejeunea	Cephalantholejeunea temnanthoides	species	accepted
Cephalojonesia_incuba	Cephalojonesia_incuba	Cephalojonesia_incuba	Cephalojonesia	Cephalojonesia incuba	species	accepted
Cephalolejeunea_parvilobula	Cephalolejeunea_parvilobula	Cephalolejeunea_parvilobula	Cephalolejeunea	Cephalolejeunea parvilobula	species	accepted
Cephalomitrion_aterrimum	Cephalomitrion_aterrimum	Cephalomitrion_aterrimum	Cephalomitrion	Cephalomitrion aterrimum	species	accepted
Cephalozia_acuminata	Cephalozia_acuminata	Cephalozia_acuminata	Cephalozia	Cephalozia acuminata	species	accepted
Cephalozia_albula	Cephalozia_albula	Cephalozia_albula	Cephalozia	Cephalozia albula	species	accepted
Cephalozia_ambigua	Cephalozia_ambigua	Cephalozia_ambigua	Cephalozia	Cephalozia ambigua	species	accepted
Cephalozia_austrigena	Cephalozia_austrigena	Cephalozia_austrigena	Cephalozia	Cephalozia austrigena	species	accepted
Cephalozia_badia	Cephalozia_badia	Cephalozia_badia	Cephalozia	Cephalozia badia	species	accepted
Cephalozia_bicuspidata	Cephalozia_bicuspidata	Cephalozia_bicuspidata	Cephalozia	Cephalozia bicuspidata	species	accepted
Cephalozia_chilensis	Cephalozia_chilensis	Cephalozia_chilensis	Cephalozia	Cephalozia chilensis	species	accepted
Cephalozia_conchata	Cephalozia_conchata	Cephalozia_conchata	Cephalozia	Cephalozia conchata	species	accepted
Cephalozia_crossii	Cephalozia_crossii	Cephalozia_crossii	Cephalozia	Cephalozia crossii	species	accepted
Cephalozia_darjeelingensis	Cephalozia_darjeelingensis	Cephalozia_darjeelingensis	Cephalozia	Cephalozia darjeelingensis	species	accepted
Cephalozia_drucei	Cephalozia_drucei	Cephalozia_drucei	Cephalozia	Cephalozia drucei	species	accepted
Cephalozia_fuegiensis	Cephalozia_fuegiensis	Cephalozia_fuegiensis	Cephalozia	Cephalozia fuegiensis	species	accepted
Cephalozia_hamatiloba	Cephalozia_hamatiloba	Cephalozia_hamatiloba	Cephalozia	Cephalozia hamatiloba	species	accepted
Cephalozia_lacinulata	Cephalozia_lacinulata	Cephalozia_lacinulata	Cephalozia	Cephalozia lacinulata	species	accepted
Cephalozia_lucens	Cephalozia_lucens	Cephalozia_lucens	Cephalozia	Cephalozia lucens	species	accepted
Cephalozia_macgregorii	Cephalozia_macgregorii	Cephalozia_macgregorii	Cephalozia	Cephalozia macgregorii	species	accepted
Cephalozia_macounii	Cephalozia_macounii	Cephalozia_macounii	Cephalozia	Cephalozia macounii	species	accepted
Cephalozia_maxima	Cephalozia_maxima	Cephalozia_maxima	Cephalozia	Cephalozia maxima	species	accepted
Cephalozia_mollusca	Cephalozia_mollusca	Cephalozia_mollusca	Cephalozia	Cephalozia mollusca	species	accepted
Cephalozia_nishimurae	Cephalozia_nishimurae	Cephalozia_nishimurae	Cephalozia	Cephalozia nishimurae	species	accepted
Cephalozia_stolonacea	Cephalozia_stolonacea	Cephalozia_stolonacea	Cephalozia	Cephalozia stolonacea	species	accepted
Cephalozia_tubulata	Cephalozia_tubulata	Cephalozia_tubulata	Cephalozia	Cephalozia tubulata	species	accepted
Cephaloziella_acanthophora	Cephaloziella_acanthophora	Cephaloziella_acanthophora	Cephaloziella	Cephaloziella acanthophora	species	accepted
Cephaloziella_aenigmatica	Cephaloziella_aenigmatica	Cephaloziella_aenigmatica	Cephaloziella	Cephaloziella aenigmatica	species	accepted
Cephaloziella_anthelioides	Cephaloziella_anthelioides	Cephaloziella_anthelioides	Cephaloziella	Cephaloziella anthelioides	species	accepted
Cephaloziella_antillana	Cephaloziella_antillana	Cephaloziella_antillana	Cephaloziella	Cephaloziella antillana	species	accepted
Cephaloziella_arctogena	Cephaloziella_arctogena	Cephaloziella_arctogena	Cephaloziella	Cephaloziella arctogena	species	accepted
Cephaloziella_aspericaulis	Cephaloziella_aspericaulis	Cephaloziella_aspericaulis	Cephaloziella	Cephaloziella aspericaulis	species	accepted
Cephaloziella_baumgartneri	Cephaloziella_baumgartneri	Cephaloziella_baumgartneri	Cephaloziella	Cephaloziella baumgartneri	species	accepted
Cephaloziella_biokoensis	Cephaloziella_biokoensis	Cephaloziella_biokoensis	Cephaloziella	Cephaloziella biokoensis	species	accepted
Cephaloziella_calyculata	Cephaloziella_calyculata	Cephaloziella_calyculata	Cephaloziella	Cephaloziella calyculata	species	accepted
Cephaloziella_capensis	Cephaloziella_capensis	Cephaloziella_capensis	Cephaloziella	Cephaloziella capensis	species	accepted
Cephaloziella_capillaris	Cephaloziella_capillaris	Cephaloziella_capillaris	Cephaloziella	Cephaloziella capillaris	species	accepted
Cephaloziella_crassigyna	Cephaloziella_crassigyna	Cephaloziella_crassigyna	Cephaloziella	Cephaloziella crassigyna	species	accepted
Cephaloziella_crispata	Cephaloziella_crispata	Cephaloziella_crispata	Cephaloziella	Cephaloziella crispata	species	accepted
Cephaloziella_densifolia	Cephaloziella_densifolia	Cephaloziella_densifolia	Cephaloziella	Cephaloziella densifolia	species	accepted
Cephaloziella_dentata	Cephaloziella_dentata	Cephaloziella_dentata	Cephaloziella	Cephaloziella dentata	species	accepted
Cephaloziella_divaricata	Cephaloziella_divaricata	Cephaloziella_divaricata	Cephaloziella	Cephaloziella divaricata	species	accepted
Cephaloziella_elachista	Cephaloziella_elachista	Cephaloziella_elachista	Cephaloziella	Cephaloziella elachista	species	accepted
Cephaloziella_exigua	Cephaloziella_exigua	Cephaloziella_exigua	Cephaloziella	Cephaloziella exigua	species	accepted
Cephaloziella_exiliflora	Cephaloziella_exiliflora	Cephaloziella_exiliflora	Cephaloziella	Cephaloziella exiliflora	species	accepted
Cephaloziella_garsidei	Cephaloziella_garsidei	Cephaloziella_garsidei	Cephaloziella	Cephaloziella garsidei	species	accepted
Cephaloziella_granatensis	Cephaloziella_granatensis	Cephaloziella_granatensis	Cephaloziella	Cephaloziella granatensis	species	accepted
Cephaloziella_grandiretis	Cephaloziella_grandiretis	Cephaloziella_grandiretis	Cephaloziella	Cephaloziella grandiretis	species	accepted
Cephaloziella_grimsulana	Cephaloziella_grimsulana	Cephaloziella_grimsulana	Cephaloziella	Cephaloziella grimsulana	species	accepted
Cephaloziella_grisea	Cephaloziella_grisea	Cephaloziella_grisea	Cephaloziella	Cephaloziella grisea	species	accepted
Cephaloziella_hampeana	Cephaloziella_hampeana	Cephaloziella_hampeana	Cephaloziella	Cephaloziella hampeana	species	accepted
Cephaloziella_herzogiana	Cephaloziella_herzogiana	Cephaloziella_herzogiana	Cephaloziella	Cephaloziella herzogiana	species	accepted
Cephaloziella_hirta	Cephaloziella_hirta	Cephaloziella_hirta	Cephaloziella	Cephaloziella hirta	species	accepted
Cephaloziella_inaequalis	Cephaloziella_inaequalis	Cephaloziella_inaequalis	Cephaloziella	Cephaloziella inaequalis	species	accepted
Cephaloziella_integerrima	Cephaloziella_integerrima	Cephaloziella_integerrima	Cephaloziella	Cephaloziella integerrima	species	accepted
Cephaloziella_invisa	Cephaloziella_invisa	Cephaloziella_invisa	Cephaloziella	Cephaloziella invisa	species	accepted
Cephaloziella_longii	Cephaloziella_longii	Cephaloziella_longii	Cephaloziella	Cephaloziella longii	species	accepted
Cephaloziella_lycopodioides	Cephaloziella_lycopodioides	Cephaloziella_lycopodioides	Cephaloziella	Cephaloziella lycopodioides	species	accepted
Cephaloziella_massalongi	Cephaloziella_massalongi	Cephaloziella_massalongi	Cephaloziella	Cephaloziella massalongi	species	accepted
Cephaloziella_microphylla	Cephaloziella_microphylla	Cephaloziella_microphylla	Cephaloziella	Cephaloziella microphylla	species	accepted
Cephaloziella_muelleriana	Cephaloziella_muelleriana	Cephaloziella_muelleriana	Cephaloziella	Cephaloziella muelleriana	species	accepted
Cephaloziella_natalensis	Cephaloziella_natalensis	Cephaloziella_natalensis	Cephaloziella	Cephaloziella natalensis	species	accepted
Cephaloziella_nothogena	Cephaloziella_nothogena	Cephaloziella_nothogena	Cephaloziella	Cephaloziella nothogena	species	accepted
Cephaloziella_pellucida	Cephaloziella_pellucida	Cephaloziella_pellucida	Cephaloziella	Cephaloziella pellucida	species	accepted
Cephaloziella_phyllacantha	Cephaloziella_phyllacantha	Cephaloziella_phyllacantha	Cephaloziella	Cephaloziella phyllacantha	species	accepted
Cephaloziella_polystratosa	Cephaloziella_polystratosa	Cephaloziella_polystratosa	Cephaloziella	Cephaloziella polystratosa	species	accepted
Cephaloziella_pseudocrassigyna	Cephaloziella_pseudocrassigyna	Cephaloziella_pseudocrassigyna	Cephaloziella	Cephaloziella pseudocrassigyna	species	accepted
Cephaloziella_pulcherrima	Cephaloziella_pulcherrima	Cephaloziella_pulcherrima	Cephaloziella	Cephaloziella pulcherrima	species	accepted
Cephaloziella_rubella	Cephaloziella_rubella	Cephaloziella_rubella	Cephaloziella	Cephaloziella rubella	species	accepted
Cephaloziella_schelpei	Cephaloziella_schelpei	Cephaloziella_schelpei	Cephaloziella	Cephaloziella schelpei	species	accepted
Cephaloziella_spegazziniana	Cephaloziella_spegazziniana	Cephaloziella_spegazziniana	Cephaloziella	Cephaloziella spegazziniana	species	accepted
Cephaloziella_spinicaulis	Cephaloziella_spinicaulis	Cephaloziella_spinicaulis	Cephaloziella	Cephaloziella spinicaulis	species	accepted
Cephaloziella_spinigera	Cephaloziella_spinigera	Cephaloziella_spinigera	Cephaloziella	Cephaloziella spinigera	species	accepted
Cephaloziella_stellulifera	Cephaloziella_stellulifera	Cephaloziella_stellulifera	Cephaloziella	Cephaloziella stellulifera	species	accepted
Cephaloziella_stephanii	Cephaloziella_stephanii	Cephaloziella_stephanii	Cephaloziella	Cephaloziella stephanii	species	accepted
Cephaloziella_subspinosa	Cephaloziella_subspinosa	Cephaloziella_subspinosa	Cephaloziella	Cephaloziella subspinosa	species	accepted
Cephaloziella_sumatrana	Cephaloziella_sumatrana	Cephaloziella_sumatrana	Cephaloziella	Cephaloziella sumatrana	species	accepted
Cephaloziella_tabularis	Cephaloziella_tabularis	Cephaloziella_tabularis	Cephaloziella	Cephaloziella tabularis	species	accepted
Cephaloziella_tenuissima	Cephaloziella_tenuissima	Cephaloziella_tenuissima	Cephaloziella	Cephaloziella tenuissima	species	accepted
Cephaloziella_transvaalensis	Cephaloziella_transvaalensis	Cephaloziella_transvaalensis	Cephaloziella	Cephaloziella transvaalensis	species	accepted
Cephaloziella_triplicata	Cephaloziella_triplicata	Cephaloziella_triplicata	Cephaloziella	Cephaloziella triplicata	species	accepted
Cephaloziella_turneri	Cephaloziella_turneri	Cephaloziella_turneri	Cephaloziella	Cephaloziella turneri	species	accepted
Cephaloziella_umtaliensis	Cephaloziella_umtaliensis	Cephaloziella_umtaliensis	Cephaloziella	Cephaloziella umtaliensis	species	accepted
Cephaloziella_uncinata	Cephaloziella_uncinata	Cephaloziella_uncinata	Cephaloziella	Cephaloziella uncinata	species	accepted
Cephaloziella_vaginans	Cephaloziella_vaginans	Cephaloziella_vaginans	Cephaloziella	Cephaloziella vaginans	species	accepted
Cephaloziella_varians	Cephaloziella_varians	Cephaloziella_varians	Cephaloziella	Cephaloziella varians	species	accepted
Cephaloziella_verrucosa	Cephaloziella_verrucosa	Cephaloziella_verrucosa	Cephaloziella	Cephaloziella verrucosa	species	accepted
Cephaloziopsis_intertexta	Cephaloziopsis_intertexta	Cephaloziopsis_intertexta	Cephaloziopsis	Cephaloziopsis intertexta	species	accepted
Ceramanus_centipes	Ceramanus_centipes	Ceramanus_centipes	Ceramanus	Ceramanus centipes	species	accepted
Ceramanus_clatritexta	Ceramanus_clatritexta	Ceramanus_clatritexta	Ceramanus	Ceramanus clatritexta	species	accepted
Ceramanus_elegans	Ceramanus_elegans	Ceramanus_elegans	Ceramanus	Ceramanus elegans	species	accepted
Ceramanus_grossiseta	Ceramanus_grossiseta	Ceramanus_grossiseta	Ceramanus	Ceramanus grossiseta	species	accepted
Ceramanus_perfragilis	Ceramanus_perfragilis	Ceramanus_perfragilis	Ceramanus	Ceramanus perfragilis	species	accepted
Ceramanus_pruinosa	Ceramanus_pruinosa	Ceramanus_pruinosa	Ceramanus	Ceramanus pruinosa	species	accepted
Ceramanus_tuberifera	Ceramanus_tuberifera	Ceramanus_tuberifera	Ceramanus	Ceramanus tuberifera	species	accepted
Ceratolejeunea_andringitrae	Ceratolejeunea_andringitrae	Ceratolejeunea_andringitrae	Ceratolejeunea	Ceratolejeunea andringitrae	species	accepted
Ceratolejeunea_belangeriana	Ceratolejeunea_belangeriana	Ceratolejeunea_belangeriana	Ceratolejeunea	Ceratolejeunea belangeriana	species	accepted
Ceratolejeunea_brevinervis	Ceratolejeunea_brevinervis	Ceratolejeunea_brevinervis	Ceratolejeunea	Ceratolejeunea brevinervis	species	accepted
Ceratolejeunea_ceratantha	Ceratolejeunea_ceratantha	Ceratolejeunea_ceratantha	Ceratolejeunea	Ceratolejeunea ceratantha	species	accepted
Ceratolejeunea_coarina	Ceratolejeunea_coarina	Ceratolejeunea_coarina	Ceratolejeunea	Ceratolejeunea coarina	species	accepted
Ceratolejeunea_confusa	Ceratolejeunea_confusa	Ceratolejeunea_confusa	Ceratolejeunea	Ceratolejeunea confusa	species	accepted
